job-card-left href,job-name,job-area,salary,tag-list,tag-list 2,info-public,info-public 2,company-logo href,company-logo src,company-name,company-tag-list,company-tag-list 2,company-tag-list 3,tag-list 3,info-desc,tag-list 4,tag-list 5,tag-list 6,tag-list 7,tag-list 8
https://www.zhipin.com/job_detail/28a5b86d19f2b8ed1XZ62d61E1pR.html?lid=3CwVhmofi36.search.78&securityId=SuY0QNJ9xa3GZ-b1WV-BuZwpRd4OK7_An6mrgSZmwn1RLtdlX4atNZFdL5UUSM3qHYgiEA6xygsV8VFi5fEi-npFY15R3MRogpubDTF7ex6HDJBzVpme5yUJuUyYJ6vVlAKgOvxmTpc~,数据分析实习生,北京·朝阳区·团结湖,100-140元/天,3天/周,3个月,吴迪,人事招聘,https://www.zhipin.com/gongsi/b9b2d312feb2da7733xz0t-5GA~~.html,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",拜耳(中国)有限公司,制药,10000人以上,,Python,,本科,SQL,Tableau,Power BI,
https://www.zhipin.com/job_detail/ed5955f58d8862891nR_09S0EVpR.html?lid=3CwVhmofi36.search.79&securityId=beQ0q7dOTlL32-a1lpgmeyT9GOPQoTbCBt4fYgG9tjRk9BJ5quwRgPOVA7gOT7W6dxDqYXeTatqlu-SfxbWqTrwnH5pKxISihBWC7tphiOGMSklEG8Wrn9Ts9Jxv0kx9LvjbgG1eNA~~,数据分析实习生,北京·海淀区·清河,200-400元/天,5天/周,3个月,高先生,资深数据分析师,https://www.zhipin.com/gongsi/3cc143641d373a453nV73to~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20161114/5fab6097e23a3cfa24fa527f98b1fbd90ffd2e8bde909927b0adb4f75c7e09ea.jpg?x-oss-process=image/resize,w_100,limit_0",快手,互联网,已上市,1000-9999人,数据分析,交通补助，零食下午茶，年终奖，五险一金，补充医疗保险，带薪年假，住房补贴，餐补，节日福利，加班补助，包吃,本科,商业分析,SQL,Python,计算广告
https://www.zhipin.com/job_detail/f1ab191c0eb081191XR-2d2_FlJQ.html?lid=3CwVhmofi36.search.80&securityId=p363aVzBuV7Kj-g1ie5t9iteEX0a_PNh5CWj5odbPsR5h2EuyB3X8vEMofl1o5q_-YLbQV3kcaZX-vYAOXpqji9QKfJu_RHPgwGIMkuCxArdsAv89Q8nhh8Q6NgN5beymBY8RJN_hldc,数据分析实习生,北京·朝阳区·朝外,180-220元/天,5天/周,3个月,郑丹楠,产品经理,https://www.zhipin.com/gongsi/52322fdc76283bdf1nd909m0GA~~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20200211/afb14dfd07e8b4bf36cc2b49ec55764d643545707335b0188d483a114086f829.jpg?x-oss-process=image/resize,w_100,limit_0",SandStar视达,计算机软件,B轮,100-499人,Tableau,餐补，五险一金，节日福利，员工旅游，包吃，带薪年假，通讯补贴，年终奖，交通补助，加班补助，定期体检，股票期权，零食下午茶,硕士,Python,SQL,回归分析,聚类分析
https://www.zhipin.com/job_detail/9682f29eeef33f6c1nN62d26EVRX.html?lid=3CwVhmofi36.search.81&securityId=HQChX9AEO31X3-L1D-AmiEnlBrsTY_DhkdYLSCrG2zUO3KuD95_QgedRaIaTk7U6HqUmVURjgJU2jN9SZzlDEb5ZCLRBTUZyCyM7JedImA7D9m2ttEXLW_5mV-qYvvFLVsXqj2yZow~~,数据分析实习生,北京·海淀区·西北旺,200-250元/天,4天/周,3个月,宋女士,数据分析师,https://www.zhipin.com/gongsi/ff3526a5364ae28e1Hd939q-.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20161010/e372d1f0b0fc2efe8a29402bb1efd89f4f8e83830af663fae20f19cb92d40ae9.jpg?x-oss-process=image/resize,w_100,limit_0",腾讯科技(北京)公司,移动互联网,已上市,10000人以上,Python,五险一金，节日福利，定期体检，免费班车，加班补助，包吃，零食下午茶，补充医疗保险，餐补,本科,SQL,聚类分析,R,
https://www.zhipin.com/job_detail/b1202187c8e783621nx73tW-ElZS.html?lid=3CwVhmofi36.search.82&securityId=JLau8IUkmdgMS-T1UVdOQtjBA1deij54xuAEanEjx_7AhYgzyed6LJdtS50n1VACFYH0PtyKju76mp0vf7v8X69brIp0JwEwuRubCBOnzK5iDy-oJMeCJ7T9A1rK4vEpjPgF2Q~~,数据分析实习生,北京·海淀区·西北旺,200-250元/天,5天/周,3个月,陆先生,招聘HR,https://www.zhipin.com/gongsi/38bd5c757efa4ab6331z.html,"https://img.bosszhipin.com/beijin/mcs/banner/4201efdb842badc0697ac5f6db469402cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",网易,移动互联网,已上市,10000人以上,SQL,五险一金，年终奖，定期体检，补充医疗保险，全勤奖，带薪年假，免费班车，包吃，节日福利,本科,Python,Excel,R,
https://www.zhipin.com/job_detail/f00b0c7f03f0cd3a1n1829u5FFJX.html?lid=3CwVhmofi36.search.83&securityId=BxDrCpAKYMx4P-O1OYfrX62Lfpkwv5fQ0ipmxX0q6Wdv7K_G9MY0TSrf28GbJKp7o-_p3GPgHjtbPlPIcVs4TTjEztaL1YJAB6mORHpD7DrjwIUzbmeItRvX3In7__FaZqWqN_kCpp0~,数据分析实习生,北京·海淀区·清河,200-250元/天,4天/周,3个月,王先生,hr,https://www.zhipin.com/gongsi/18d352d8fdfa24fa0HJ63dq9Ew~~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20200429/aa533f9c3bd4bae5483fcb81965ee40e7a1aed3a3d114f021f750a3ba183c4ba.jpg?x-oss-process=image/resize,w_100,limit_0",贝塔科技,移动互联网,D轮及以上,500-999人,SQL,股票期权，定期体检，包吃，五险一金，节日福利，补充医疗保险，带薪年假，年终奖，餐补，零食下午茶,硕士,相关分析,回归分析,因子分析,方差分析
https://www.zhipin.com/job_detail/b398f2f9fcf553311XV-2dm0E1FQ.html?lid=3CwVhmofi36.search.84&securityId=zAFXDl_XTpmCB-x1GjnUsqS6A_ACc1Gc03RrFMG9RC4Rf9dWnZWElcqCicRU8-NKwZR6es0umsf0sxb71MCHS_gx7_Y_Qe1bBGdEQ-SnCI7ZQz49aKO_kPfE6nk9hm2qIh9B838Vkzfe,数据分析实习生,北京·海淀区·西北旺,180-300元/天,4天/周,3个月,许晨,产品总监,https://www.zhipin.com/gongsi/5c56484808b23a4f1XR8296_F1s~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20220228/7b5b554d84f9729cf9e96cf1780d53961991a3fb5c57aa0b27d310c7b1fa181284ab14df255d31fc.jpg?x-oss-process=image/resize,w_100,limit_0",匡正信息技术,数据服务,未融资,20-99人,Python,五险一金，有奖娱乐活动，带薪年假，加班补助，节日福利，零食下午茶，餐补，年终奖,硕士,SQL,回归分析,相关分析,SPSS
https://www.zhipin.com/job_detail/c636097d0505d7991Xd-2Nu9FlZV.html?lid=3CwVhmofi36.search.85&securityId=lg19uHPaJp185-s11o86a0OjNN_0Qou_CeFUm0IVbx4tBo_g8LcQGjAiQQV2pC36x7WZT1NW7jTL1xdhNRKK92Jpl2lu9R4ELAinLLklPog4eIK-r-A94oeVrK4lCQQlzmR8m0sC,实习生（数据分析）,北京·西城区·广安门,150-200元/天,5天/周,6个月,王亚明,HRBP经理,https://www.zhipin.com/gongsi/7baba6e15afbf23f1H1-2t0~.html,"https://img.bosszhipin.com/beijin/mcs/bar/20200317/2fc548eb521368822aadc5b914bb6c22be1bd4a3bd2a63f070bdbdada9aad826.jpg?x-oss-process=image/resize,w_100,limit_0",远光软件,计算机软件,已上市,1000-9999人,Java,五险一金，餐补，定期体检，零食下午茶，意外险，年终奖，节日福利，通讯补贴，员工旅游，包吃，带薪年假，职业双通道,硕士,Python,Spark,R,
https://www.zhipin.com/job_detail/dfd5bdc113f29ac01nx73dW-FFtQ.html?lid=3CwVhmofi36.search.86&securityId=BhtKjURbjgYsC-I1NSmg-8ajEFTnqn6N3CzWHxXQQNORFCxvk7KlejUxHRsflepjgqh8sGHYcL80rANcz_g8WbvhX5sxMFp4MQQewsc3FeNq3blVI-9z6kzjNU4qY3H1DFwCb54zB3U~,数据分析-策略分析,北京·大兴区·亦庄,15-28K·14薪,经验不限,学历不限,张咄,风控总监,https://www.zhipin.com/gongsi/0289fd3719ffbbfa1XBy29y8EQ~~.html,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210914/7bf6f160950405e93246872e1b74f6717c8f6b0d93d6a03ac2cd0be96823770736b6b5559806933d.jpg?x-oss-process=image/resize,w_100,limit_0",致鑫科技,企业服务,未融资,100-499人,数据分析-策略分析,员工旅游，五险一金，年终奖，定期体检，节日福利，带薪年假，零食下午茶,,,,,
https://www.zhipin.com/job_detail/2ed08b2375796e241XZ62tS0FFJQ.html?lid=3CwVhmofi36.search.87&securityId=Mj672KQcZ6MmB-_1_84PzRVhL0SAMcVLkiZ1OAktq1iZra_arvfEw3Ak7T_7IJ_oEJUX8pGBcH7EUJVdmA1VYBPnhDAGURKuWtu2pyEPjO80CGiDG3471N6LRamU467ROZDfipVy2x0~,数据分析实习生,北京·丰台区·宋家庄,150-200元/天,5天/周,2个月,马建龙,产品经理,https://www.zhipin.com/gongsi/bb29abf1d8e3154a1nF92dy4EQ~~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20190623/4d4952f8ac140ce7438a7d938dfbfe041d17275fc218e5a6ab6aa139201f2abd.jpg?x-oss-process=image/resize,w_100,limit_0",亿保创元,企业服务,A轮,20-99人,Python,五险一金，零食下午茶，年终奖，员工旅游，股票期权,本科,Pandas,,,
https://www.zhipin.com/job_detail/7305f84bf41fccdf1Xd929i5GFBX.html?lid=3CwVhmofi36.search.88&securityId=mN_kxAWgkVmSL-21w0p2amDJIf_WiBSJ_5VG_mkvSpGI4G9GySlQgvdK5FD_vWW6-PW9X9aM3XqP4yiiRVdDiZn9xz8Ak9Y2ZDull4a2PfQR2vHDo6X2rk1GuxTkMpI2JJBIEYkfH9HCYW6XZfdkAZYl8KI61lYVxsGbAHYYO_8cZcc~,数据分析实习生,北京·朝阳区·来广营,150-200元/天,5天/周,3个月,段女士,HR,https://www.zhipin.com/gongsi/c77d4d9ac062ed4a0nZ52tS6.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200717/39a81a199112c4da723d98668313decd6c20a9f2b2509a1fbffbf03577d6e778_s.jpg?x-oss-process=image/resize,w_100,limit_0",北京新氧万维,互联网,已上市,1000-9999人,Hive,体检，五险一金，餐补，定期体检，补充医疗保险，加班补助，年终奖，员工旅游，股票期权，带薪年假，免费班车，节日福利,本科,Python,SQL,,
https://www.zhipin.com/job_detail/8e369152b3017bbc0HR52t64Flo~.html?lid=3CwVhmofi36.search.89&securityId=n9XVLfIGOtV0j--16bwHzwMk6DwRulDiD8lyxPhacE2b3wj00dwLU0uD2ZAzTvTOK9yanVfKTZIqCDdvxpOW4VjXkDBt4QIjpXbs51Z8sSb_PcXO1aJFOVUGZ1Pb7Y5o_GNSzM2S,数据分析师,北京·海淀区·西北旺,200-260元/天,4天/周,4个月,闫冉,招聘者,https://www.zhipin.com/gongsi/8548fadc0b5c265403V93t61EQ~~.html,"https://img.bosszhipin.com/beijin/mcs/bar/20201205/25965fbe2c0440e760df2b6a6b81d7c2be1bd4a3bd2a63f070bdbdada9aad826.png?x-oss-process=image/resize,w_100,limit_0",滴滴,移动互联网,D轮及以上,1000-9999人,数据分析,五险一金，补充医疗保险，定期体检,本科,SQL,商业分析,商业智能,
https://www.zhipin.com/job_detail/8ac5c54ed6b4f9ed1nFz3dm5FVJR.html?lid=3CwVhmofi36.search.90&securityId=myTsYxRZb5XjQ-911bOGeMBsq77q6N5rtkqStiPAqEsoTH4Nc7fb142EnNQNRjbPKOHruhvfcTnlNuFqjTA5t47zARFGnppSdfNUds1JEuh1FplkMt0-ESlWj9jkm2x1uJ5UAQ~~,数据分析师,北京·朝阳区·太阳宫,150-200元/天,4天/周,3个月,王小禾,数据分析师,https://www.zhipin.com/gongsi/fa2f92669c66eee31Hc~.html,"https://img.bosszhipin.com/beijin/mcs/banner/3e9d37e9effaa2b6daf43f3f03f7cb15cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",BOSS直聘,人力资源服务,已上市,1000-9999人,SQL,带薪年假，五险一金，定期体检，餐补，员工旅游，节日福利，补充医疗保险，年终奖，交通补助，加班补助，股票期权，住房补贴,本科,Python,Tableau,,
https://www.zhipin.com/job_detail/55086209db688a241nF82NW8EVRQ.html?lid=3CwVhmofi36.search.91&securityId=uwSrXv9GnA7AB-D13yJJ-ALd-EaJrwT4xe8fvljA-ReNGUhVIo6ebMTOvtbniFEbk-nP_xwzDLbHnPwq4Ks6OJ-zV3YPn4WnI6aw9bf33vXbWkDY_AkmdLVUt3WY8yGbTlNRTOMBJms~,数据分析实习生,北京·通州区·马驹桥,150-200元/天,5天/周,6个月,仝喆,数字化业务协作经理,https://www.zhipin.com/gongsi/e069013050c5e4dc1nF62dS5Ew~~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190408/cc0fef5b83f3710d3501cfd0454051cb6deebb8e42e10fa2fa3d2acc967649ca_s.jpg?x-oss-process=image/resize,w_100,limit_0",华北利星行,机械设备/机电/重工,不需要融资,1000-9999人,SQL,五险一金，通讯补贴，包吃，补充医疗保险，免费班车，定期体检，带薪年假，带薪病假,本科,数据分析,BI,Python,Power BI
https://www.zhipin.com/job_detail/83d2aac41c71b5a01Xd-0tq4FlFY.html?lid=3CwVhmofi36.search.92&securityId=3hzFdsrUNxhqU-n1_ZV38zFkoa7rnwrLbrH6eZDtsfKUwWECFlJ6LTrO3uAebHSdiRuO-5buA_OegjEzEWxCwDGB6u_NpTT0G3Xz2cpldFqj1cQBGr3jaBW2KI7HBNwcsCuxiNDbvg~~,数据分析实习生,北京·东城区·东单,200-300元/天,5天/周,3个月,任卓,招聘实习生,https://www.zhipin.com/gongsi/7ec358e71cf9cc4d1X1z3Ny_.html,"https://img.bosszhipin.com/beijin/mcs/bar/20200618/647f778610f5b88145fce8baa3db7c52be1bd4a3bd2a63f070bdbdada9aad826.png?x-oss-process=image/resize,w_100,limit_0",Opera,移动互联网,已上市,500-999人,Python,零食下午茶，定期体检，员工旅游，节日福利，包吃，带薪年假，五险一金，补充医疗保险，餐补，年终奖,本科,SQL,R,,
https://www.zhipin.com/job_detail/ddac5bcfe3ef9e7b1XV_3dS8E1ZW.html?lid=3CwVhmofi36.search.93&securityId=BArng18vRGwoB-q1zd2Go4Li6pdABxUE5KwUuHyBmj3x6CcXSu6UxSjlElDOjKH9I34jljXUCSQ_iYfnLf3l_9Um-X-EpvSjddeaUEiA-yfv-kX59wLz1mDI9uQqhLzE221SF4Z_3PQAEjrHXzPZ5_Qydq8PhZp6KB9Xx6ZR68Ov6uk~,数据分析实习生,北京·丰台区·科技园区,150-200元/天,5天/周,3个月,范培新,事业部负责人,https://www.zhipin.com/gongsi/76fadb5f4cb7f8fb1nd-3d68FQ~~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20181107/f5f79a41d58eddd3ada346fba9764b0739c8adea7c2956bb679e19907e1845a4.jpg?x-oss-process=image/resize,w_100,limit_0",荣大商务,互联网金融,不需要融资,1000-9999人,Python,股票期权，零食下午茶，全勤奖，定期体检，年终奖，餐补，带薪年假，加班补助，五险一金，通讯补贴，节日福利，员工旅游,本科,SQL,Pandas,Excel,NumPy
https://www.zhipin.com/job_detail/c8760d7c2f3d802c1XZz3tW1F1tW.html?lid=3CwVhmofi36.search.94&securityId=vv14kai04PQmy-E1pyKYc4zgjcBkQB0E-nXLS2Gci4AyMRtC28eGhQYIxAox5iVzwiID5Oaq1Hd3eKJCC-J5vMt8ny-RXTtRVL1la3P43ZJHdbeuXJTTXK8vt_zKLHmz-A5TBPg3,数据分析师,北京·海淀区·西二旗,250-300元/天,4天/周,3个月,金女士,数据分析,https://www.zhipin.com/gongsi/480261c022ea03d81nV53tQ~.html,"https://img.bosszhipin.com/beijin/mcs/banner/fff9b16bcbb78e2453884865d2c4c7e7cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",快手,社交网络,已上市,10000人以上,SQL,节日福利，年终奖，补充医疗保险，定期体检，股票期权，五险一金，带薪年假,硕士,Power BI,Python,,
https://www.zhipin.com/job_detail/a774e06d4ef4d0651Xd83du_EltY.html?lid=3CwVhmofi36.search.95&securityId=uW0dKUPss6D4--u16QvLFk4-bx9OOtDKiIo_XMgAE9SPa4QOiOO-7sy457IaPsTe1VwEgRjYEe4OxTYFyBXotKlp9cSIE8JPEzoeBAWSbHMZy0rHtvN-1mLUNbouCyEFtiLFB3Svl3BV,数据分析-实习生,北京·朝阳区·望京,200-250元/天,3天/周,3个月,张立荣,体验研究总监,https://www.zhipin.com/gongsi/53865cf0421c090a1XR93dS8Elo~.html,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220321/7bf6f160950405e9a4f4085198c27d6c0ccdf54688ad9cd6ead56c54b016a582ea7fa4a82751d3b3.jpg?x-oss-process=image/resize,w_100,limit_0",谷雨互动智能,企业服务,天使轮,0-20人,Python,全勤奖，股票期权，五险一金,硕士,R,数据分析/挖掘经验,数学/统计相关专业,
https://www.zhipin.com/job_detail/f3ede828cfd3e7bb1XZ-2dS6EVBR.html?lid=3CwVhmofi36.search.96&securityId=1wjuRqL4UnxlY-k1-gct-OyQ_fBJB1H-B8i_F3Cz2x0ywEsVX2V96uu1fMxzYYDlNeH4G7Iuh_5uOLmrB9n1hzf7fAheGBJY1DSsWYjwsR8um5MKxMMChUEjOAuhMpTw09aivdwJZA~~,数据分析实习生,北京·大兴区·亦庄,200-250元/天,3天/周,2个月,包女士,招聘经理,https://www.zhipin.com/gongsi/5894f0f90b9359c51nx_3964.html,"https://img.bosszhipin.com/beijin/mcs/banner/05292e38ffd9eb1fce72f83725b422f2cfcd208495d565ef66e7dff9f98764da.png?x-oss-process=image/resize,w_100,limit_0",BOE,计算机软件,已上市,10000人以上,Java,加班补助，节日福利，全勤奖，年终奖，带薪年假，五险一金，餐补，包吃,硕士,Python,SPSS,Tableau,R
https://www.zhipin.com/job_detail/3f03e7a6fe2a6b291nN-3Ny6GFVW.html?lid=3CwVhmofi36.search.97&securityId=aFntlYKRIUTex-s1Nf0IYRB7FeQn_A_9FBtwGOOGu4CYhSg_KmNuDWQN57ySEufcFvw7eQFItwm0T_dGO8KJlpOHZFYnT_tq4_kLxq6FHWm73QBZnkr_Wsb7qIsboarR_a-TKiCZjA~~,数据分析实习生,北京·海淀区·西北旺,220-260元/天,4天/周,3个月,刘凤霞,数据分析,https://www.zhipin.com/gongsi/4cd458bd743625a11Xdy0t61.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160422/34a73ee2ce970a0149a34feb3043b149cdb03c88ddf595197e503e11e6d306c6.jpg?x-oss-process=image/resize,w_100,limit_0",网易云音乐,音乐/视频/阅读,B轮,500-999人,Python,五险一金，定期体检，包吃，员工旅游，免费班车，节日福利,本科,SQL,Excel,,
https://www.zhipin.com/job_detail/5bbf31f8c0658baf1Xd73Ni0GFJW.html?lid=3CwVhmofi36.search.98&securityId=nNuXuAbRCmwo1-w1jy44xZpiGf4jnS4GUogqyNQAzvh9W-uOjpa4sn1fdOAq9jkgWqlbY-HewaVtyXtfYpYzHzV2KyiR18VUf6v8FoSdzr3zDkR4zPqxkdEGJkNz3Pfe6LJT87hvx8Q~,数据分析实习生,北京·朝阳区·来广营,200-250元/天,5天/周,6个月,朱女士,招聘,https://www.zhipin.com/gongsi/bd7e671f2e731cea3nB-0969FQ~~.html,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220620/7bf6f160950405e99ad9f2fc76f90065213fe2558d6c24cada1b09bd5943f5210942935f5ba11840.jpg?x-oss-process=image/resize,w_100,limit_0",一零跃动,互联网,不需要融资,1000-9999人,Python,补充医疗保险，年终奖，定期体检，员工旅游，带薪年假，零食下午茶，餐补，节日福利，五险一金,硕士,SAS,Matlab,,
https://www.zhipin.com/job_detail/3511081442bfb9651Xd83t2_ElpX.html?lid=3CwVhmofi36.search.99&securityId=lxPV0FEpp0zWw-81Gmsy93VHEdoTI19BOUuTvCEb7C1DbyCnmD_c5pFuHjdTR9xsdk0fytfGl9IEP5FhQPpXVeW4lt0qfFv_tRhEJ0lCCV65wNQxgp3abN5gW6C806rt5HGJ,数据分析工程师,北京·海淀区·马连洼,240-250元/天,4天/周,6个月,黄彦博,高级数据分析工程师,https://www.zhipin.com/gongsi/ab9fdc6f043679990HY~.html,"https://img.bosszhipin.com/beijin/mcs/banner/00c9c1238ae2c986f3e7741be97a9669cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",百度,互联网,已上市,10000人以上,SQL,交通补助，节日福利，餐补，加班补助，零食下午茶，娱乐健身，住房补贴，带薪年假，定期体检，通讯补贴，免费班车，补充医疗保险，年终奖，五险一金，员工旅游,硕士,Python,数学/统计相关专业,数据分析/挖掘经验,机器学习建模经验
https://www.zhipin.com/job_detail/d5c8cd43d8b5cb4e1Xd_2dq0FFBX.html?lid=3CwVhmofi36.search.100&securityId=M9tlKiB0XaHv5-91dxKGIVNW0aM_cZ6Hsiwp4lVKMgMr82Z6zxgOFhcbb35mUbt_9cRQSKOuWL5AF-GaL0rlQrLkTOyRVp0EIFxb-71asDPGr3nK5zbAXZFN0B9X2x2sD8gJWZkh3Q~~,数据分析实习生,北京·朝阳区·常营,200-250元/天,4天/周,5个月,金女士,HR,https://www.zhipin.com/gongsi/6674f7537482874803B609-5.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180302/82dd8b9029aabfef2e8061bff13360eb5f6b9e8c3139dddd191ffac0e4369a00.jpg?x-oss-process=image/resize,w_100,limit_0",遥领医疗科技,医疗健康,A轮,20-99人,数据分析/挖掘经验,交通补助，股票期权，带薪年假，餐补，节日福利，五险一金，通讯补贴,本科,计算机相关专业,Python,,
https://www.zhipin.com/job_detail/141868f0ee3f73621Xd82ti7FVdV.html?lid=3CwVhmofi36.search.101&securityId=91ebbLuJY0POP-J1clKkTBCC_dwtcdKa5g-w_wKLeNhhZiuHB3gxh0OcV2Qfe-eGn99k0jnsPxlAtPDAV3gjMpVVNSh0QauepFAMtAOo6yy7BlXO-l4lQNxVQCo_0ttjYd_HwIx3opP6,数据分析实习生,北京·朝阳区·亚运村,120-150元/天,2天/周,3个月,谭女士,行政,https://www.zhipin.com/gongsi/504ea97a3884d78b1XR53t64FVY~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20220312/7b5b554d84f9729cb71846e92afb83b9e8116cd20cfe9dd95540c4a238569d6d8c26508f4b6842cf.jpg?x-oss-process=image/resize,w_100,limit_0",瓜豆星球,新闻/出版,不需要融资,0-20人,Python,员工旅游，带薪年假，年终奖，五险一金,本科,Power BI,Excel,责任心强、善沟通,mysql
https://www.zhipin.com/job_detail/93cacb931db59d5b1nVy2tm7E1FW.html?lid=3CwVhmofi36.search.102&securityId=W3SmG0mgX0Op_-21hP5sXac3zVOjrhPlcUAnGQFwHLbln3YwayIk2Yx70d-0NPxdejFlmzHw3OOycD8wWKTWwiOLtyRd6hhiX5zp6ihlXzQgL_6_eemPC2itPqSVtCh1Elcy-NYtVA~~,数据分析师,北京·大兴区·亦庄,200-250元/天,3天/周,3个月,杨女士,数据分析师,https://www.zhipin.com/gongsi/af6c91fc7c3e444d0XNz2ty7.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20171009/8b09998594701c82c6d9932c6f5d3ea293cf1c0a52480018916865cbf3ed2c2f.jpg?x-oss-process=image/resize,w_100,limit_0",京东世纪贸易有限公司,互联网,已上市,10000人以上,SQL,补充医疗保险，年终奖，餐补，定期体检，五险一金，全勤奖,本科,BI,相关分析,,
https://www.zhipin.com/job_detail/d2deb29b883ecf3c1Xd629y4E1NW.html?lid=3CwVhmofi36.search.103&securityId=6PYBUZI5c3Dja-91_ew45uiVig9Uwu0M_gX1Yfo3VsHaGbiu-fPlPUG2Jm4h0thQ6Z4Tjdx8qnEGegp0XlglZMtzre3QbNcOucyHyoiGVcf_XNUvvmkqOgxGWUSgSx8NQZmifNuVo67B,数据分析实习生,北京·房山区·良乡,300-310元/天,4天/周,6个月,崔亚立,HRBP,https://www.zhipin.com/gongsi/3499c365e45ec6281nZ92t6-FVQ~.html,"https://img.bosszhipin.com/beijin/upload/com/logo/20201218/07e45f70bbd97b287653aa7a5fba35c1556e37f121fa6c9c9e336ee5a6b12805.png?x-oss-process=image/resize,w_100,limit_0",学科网,互联网,B轮,500-999人,Python,家属福利，五险一金，通讯补贴，员工旅游，年终奖，零食下午茶，定期体检，全勤奖，交通补助，带薪年假，加班补助，节日福利，餐补，免费班车,本科,SQL,,,
https://www.zhipin.com/job_detail/918d990b3eb160f81XR-09W6ElVR.html?lid=3CwVhmofi36.search.104&securityId=4W8DSL7IYIscF-q10ZY40F_BzvdYtDwtayvaU4_ehU08_GA7pn2KJkre6JrU_2cbgXMxk_aLM3KK-8teNbslSgl33eoK4cDseDqGWGgD4PAe9-bSqO9XP3YwRg4T1PDau2oV0vz6Ml4~,数据分析实习生,北京·朝阳区·大望路,250-300元/天,4天/周,3个月,张先生,数据算法总监,https://www.zhipin.com/gongsi/d8a423f2a6e7b7691nd62d-5E1c~.html,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210529/877baf6136eb60e4366eade5fd56a4926b5cd1e97d6adb832cc3b722c970ead3.jpg?x-oss-process=image/resize,w_100,limit_0",百姓车联,移动互联网,不需要融资,100-499人,Python,生日会，股票期权，五险一金，年终奖，交通补助，通讯补贴，零食下午茶，加班补助，补充医疗保险，节日福利,本科,SQL,回归分析,多元统计分析,Spark
https://www.zhipin.com/job_detail/4c4a3118e10198b51nN82dW6EVZQ.html?lid=3CwVhmofi36.search.105&securityId=fg_ToXhQdsXuQ-n1re5NN_9Q6zF8Pb4uNThFUefbn8DO7euXhQjPDopJ76z-nOk3Cbg4vcaSnsbKuNICcM3W4gaq3TpSdc_ALFigp8FZ11lH_13sOwIBovWmyxhL2QqXVwqcZBglew~~,数据分析实习生,北京·海淀区·知春路,100-130元/天,3天/周,3个月,张建萍,技术主管,https://www.zhipin.com/gongsi/b2ee06b7d3a4a6ff0nd92dS1.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180412/4806287889b8d8ec76e0140dc2047e85.jpg?x-oss-process=image/resize,w_100,limit_0",轩宇空间,智能硬件,未融资,100-499人,SQL,餐补，全勤奖，补充医疗保险，零食下午茶，带薪年假，年终奖，节日福利，包吃，交通补助，定期体检，五险一金,硕士,Python,Pandas,NumPy,Spark
https://www.zhipin.com/job_detail/3dc7ff8d844b28591Xd50t61GVVX.html?lid=3CwVhmofi36.search.106&securityId=0dZyBCHaeoCuX-h1UAN0YpXQKs770Lii-gaib6aKc3cH2OUicJvJHwCc89kppaNOE5XKY4pEcOgpOa2UNXjeovgXcTgJgDn8lPk2BL_wzO12nj2SzzND5Qxrj1JJyrK0mPfrAU9qZxk~,数据分析实习生,北京·东城区·来福士,200-280元/天,4天/周,3个月,郑佳,招聘,https://www.zhipin.com/gongsi/92921dcf64bcc12d0XJy0969Eg~~.html,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20191230/2e6c3cc3978d00090a5b0888dedca81f48329911f867207ff2e442334e9ad27d_s.jpg?x-oss-process=image/resize,w_100,limit_0",百观科技,互联网,A轮,100-499人,Python,零食下午茶，餐补，员工旅游，定期体检，节日福利，五险一金，股票期权，带薪年假，通讯补贴，交通补助，年终奖,本科,SQL,,,
