页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
4,4791030144567906,西安新闻网,2022-07-14 07:14:22,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791030144567906,0,0,0
5,4791030144567906,西安新闻网,2022-07-14 07:14:22,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791030144567906,0,0,0
5,4791029041987615,中新经纬,2022-07-14 07:09:58,【#网传珠海封城为不实消息#，#三人散布珠海封城谣言被处罚#】 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留 ...全文,https://m.weibo.cn/detail/4791029041987615,1,3,16
5,4791025497015173,人民网河南频道,2022-07-14 06:55:54,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791025497015173,0,0,0
5,4790216114832169,小罗能上岸,2022-07-12 01:19:42,#郑州#只看看郑州没什么意思，让我们看看远方的美国吧。美国是当之无愧的全球第一抗疫失败国、全球第一政治甩锅国、全球第一疫情扩散国、全球第一政治撕裂国、全球第一货币滥发国、全球第一疫期动荡国、全球第一虚假信息国、全球第一溯源恐怖主义国。 ,https://m.weibo.cn/detail/4790216114832169,0,5,2
5,4789974425141769,vdksidbbd,2022-07-11 09:19:18,yxh是不是都忘了，【编造、故意传播虚假信息罪】属于最高检惩治妨害疫情防控秩序犯罪典型案例。再他妈拿疫情造谣，随意扩大疫情防控区域，随意增加疫情防控严控度，都是违法的！！！！！！！ ,https://m.weibo.cn/detail/4789974425141769,139,17,422
5,4790008625500728,如鲠在喉,2022-07-11 11:35:13,美国是当之无愧的全球第一抗疫失败国；是名副其实的全球第一政治甩锅国；全球第一疫情扩散国；全球第一政治撕裂国；全球第一货币滥发国；全球第一疫期动荡国；全球第一虚假信息国；全球第一溯源恐怖主义国。然而，美国政府，又使出其最阴险卑鄙狡诈的一招：删评论！说好的言论自由呢？#郑州人民银行 ,https://m.weibo.cn/detail/4790008625500728,0,0,0
5,4789976166567476,下一站绵绵冰,2022-07-11 09:26:14,罗一舟5.1返京符合防疫规定，利用疫情在网上造谣传谣，编造、故意传播虚假信息的是要负法律责任的,https://m.weibo.cn/detail/4789976166567476,0,0,2
5,4788620503810208,肖铅笔IC,2022-07-07 15:39:18,"#易烊千玺中考#《刑法》第二百九十一条 之一【编造、故意传播虚假信息罪】编造虚假的险情、疫情、灾情、警情,在信息网络或者其他媒体上传播,或者明知是上述虚假信息,故意在信息网络或者其他媒体上传播,严重扰乱社会秩序的,处三年以下有期徒刑、拘役或者管制;造成严重后果的,处三年以上七年以下有期徒刑 ...全文",https://m.weibo.cn/detail/4788620503810208,0,0,0
5,4788007532499109,稚稚系最,2022-07-05 23:03:35,鲨鲨鲨！每次放假都碰到疫情也是玄学了，都封控了就是不延迟考试？每次都是毫无作为摆烂到最后不得已才有所行动，冒充导员散播虚假信息的人诛九族呜呜呜，大起大落的人生真的狠狠殇了 ,https://m.weibo.cn/detail/4788007532499109,0,0,2
