页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
10,4791034078561155,半岛晨报,2022-07-14 07:30:00,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791034078561155,0,1,1
10,4791033319394910,鲁中晨报,2022-07-14 07:26:59,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791033319394910,0,0,0
10,4791030144567906,西安新闻网,2022-07-14 07:14:22,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791030144567906,0,0,0
10,4791029041987615,中新经纬,2022-07-14 07:09:58,【#网传珠海封城为不实消息#，#三人散布珠海封城谣言被处罚#】 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留 ...全文,https://m.weibo.cn/detail/4791029041987615,1,3,16
11,4791025497015173,人民网河南频道,2022-07-14 06:55:54,【#网传珠海封城消息不实#】#3人散布珠海封城谣言被处罚# 据珠海发布：珠海市新冠肺炎疫情防控指挥部办公室通报：7月13日，网传“珠海封城”为不实消息。另据珠海市香洲区、高新区新型冠状病毒肺炎疫情防控指挥部发布的通告，3名人员因散布“珠海封城”涉疫情虚假信息，分别被处以行政拘留和行政罚款处 ...全文,https://m.weibo.cn/detail/4791025497015173,0,0,0
11,4790424474227813,南方周末,2022-07-12 15:07:39,【#被网暴的新冠患者改名换姓#】江苏淮安，三位三十多岁的女性在2020年初新冠疫情暴发之初确诊。她们的症状都不算严重，让她们难以承受的，是互联网上四处传播的谣言。更巧合的是，三人被传谣的情节十分相似：出轨，去武汉会了情人，这才被传染。她们都被转入当地的新冠肺炎定点医院治疗。淮安市第三人 ...全文,https://m.weibo.cn/detail/4790424474227813,25,19,125
11,4790425133519306,财经杂志,2022-07-12 15:10:16,【#被网暴的新冠患者改名换姓#】江苏淮安，三位三十多岁的女性在2020年初新冠疫情暴发之初确诊。她们的症状都不算严重，让她们难以承受的，是互联网上四处传播的谣言。更巧合的是，三人被传谣的情节十分相似：出轨，去武汉会了情人，这才被传染。她们都被转入当地的新冠肺炎定点医院治疗。淮安市第三人 ...全文,https://m.weibo.cn/detail/4790425133519306,5,6,8
11,4788857084838822,扒圈酱紫,2022-07-08 07:19:24,由于新冠疫情的影响，长沙场《如梦之梦》只能被迫暂时取消掉，之前到达长沙的演员们也只能选择离开长沙，等待之后有机会的话，再一起跟长沙市民们感受到这一场视觉盛宴。肖战在收到消息之后第2天便离开长沙，返回横店继续拍摄电视剧。先前就有过谣言，说这部电视剧已经快要杀青了，而且横店的官方微博 ...全文,https://m.weibo.cn/detail/4788857084838822,0,1,0
11,4788631459859245,奎文发布,2022-07-07 16:22:51,【造谣传谣疫情信息或触犯刑法！】当前，我国疫情防控形势复杂严峻，关于疫情的新闻牵动着每一个人的心。但也有一些网民在网络上发布、转发不实信息，甚至制造、传播谣言，造成不良社会影响。制造、传播谣言要承担哪些法律责任呢？戳视频详解↓↓ 不造谣、不传谣、不信谣，让我们一起共建抗疫清 ...全文,https://m.weibo.cn/detail/4788631459859245,2,0,2
11,4788482767062319,就得有闲又有钱,2022-07-07 06:32:00,回复@也了410000:谣言？1.那会儿上海疫情，是中央电视台天天报道每天疫情人数，多少重症，多少人接种过疫苗的。2.是北京新闻报道、一线的新闻媒体白纸黑字写出了中国男篮多人感染了新冠。难道这是谣言？再说了，没人反对打疫苗，可是国家不是一直在说自愿原则么？你以为让医院开证明是容易的事？过度防疫影响更不好吧？,https://m.weibo.cn/detail/4788482767062319,0,0,0
11,4788225589643154,成都青白江,2022-07-06 13:30:04,【造谣传谣疫情信息或触犯刑法！】当前，我国疫情防控形势复杂严峻，关于疫情的新闻牵动着每一个人的心。但也有一些网民在网络上发布、转发不实信息，甚至制造、传播谣言，造成不良社会影响。制造、传播谣言要承担哪些法律责任呢？戳视频详解↓↓ 不造谣、不传谣、不信谣，让我们一起共建抗疫清 ...全文,https://m.weibo.cn/detail/4788225589643154,111,105,115
11,4787557772558829,财新网,2022-07-04 17:16:22,【美国反疫苗运动引忧虑，意大利疫情再扩散｜大流行手记（7月3日）】在美国，新冠疫苗相关谣言正煽动更广泛的反疫苗运动，导致麻疹、脊髓灰质炎和其他危险疾病的常规免疫接种下降。据《日本时报》报道，受新冠疫苗问题政治化影响，反疫苗运动如雨后春笋般涌现，越来越多父母正在质疑为幼儿进行常规疫 ...全文,https://m.weibo.cn/detail/4787557772558829,5,6,69
11,4787549115257028,财新周刊,2022-07-04 16:42:00,【美国反疫苗运动引忧虑，意大利疫情再扩散】在美国，新冠疫苗相关谣言正煽动更广泛的反疫苗运动，导致麻疹、脊髓灰质炎和其他危险疾病的常规免疫接种下降。　　据《日本时报》报道，受新冠疫苗问题政治化影响，反疫苗运动如雨后春笋般涌现，越来越多父母正在质疑为幼儿进行常规疫苗接种的必要性。在 ...全文,https://m.weibo.cn/detail/4787549115257028,1,0,2
11,4786957622182761,宋中清主任律师,2022-07-03 01:31:37,肺炎@动机资本 【高福院士：新冠病毒不是实验室泄漏的 大家要警惕“信息毒”】#高福力主新冠病毒不是实验室泄漏# 近日举行的第六届世界智能大会“智能科技赋能生物医药产业发展峰会”上，中国科学院院士、中国疾控中心主任高福发表了30分钟左右的演讲，详细讲述新冠疫情和疫苗研发对科技前沿 ...全文,https://m.weibo.cn/detail/4786957622182761,0,3,1
12,4786024524024264,用户7770119645,2022-06-30 11:43:49,小区刚进入封闭管理时，人手少、任务重，面对千头万绪的工作，上海各社区居委会立即响应制定了适宜政策，黄浦区五里桥街道海悦居民区的党支部书记马胜烨在面对新冠疫情期间，积极协调医院为居民复测，却遭遇误解网络暴力无奈辞职。此事一出居民们纷纷发文挽留，什么谣言也就不攻自破了。也让人们理解了 ...全文,https://m.weibo.cn/detail/4786024524024264,0,0,0
12,4785764691347005,近卫步兵师,2022-06-29 18:31:20,美国受到奥密克戎病毒疫情的影响，F-35战斗机都无法按时交付。人家美国高级将领都承认是新冠疫情引起的问题，建议美国到中文网络上请出某个群体来F-35的车间里，采取如下措施：1.高呼这是谣言，你们美国居然怕奥密克戎？2.美国军工厂还没有应死尽死？在车间里高喊再死一些人。3.去请病假的军工厂 ...全文,https://m.weibo.cn/detail/4785764691347005,4,3,17
12,4785647724789922,小秦如,2022-06-29 10:46:32,新冠肺炎疫情谣言具有内容涉及网民切身利益 ,https://m.weibo.cn/detail/4785647724789922,0,0,0
12,4785619316510620,哈拉海6465,2022-06-29 08:53:40,新冠肺炎疫情谣言具有内容涉及网民切身利益、以圈层传播为主、情绪鼓动性强等特征。网络谣言的产生与传播和网民素养有着密不可分的关系，阻断网络谣言，提升网民素养十分必要。疫情作为突发公共卫生事件，与每个人的身体健康息息相关。 因此，“自己有没有可能被感染”“感染了怎么治疗”“居家隔离时 ...全文,https://m.weibo.cn/detail/4785619316510620,0,0,0
12,4785247663426995,笑tan天下事,2022-06-28 08:16:51,新冠肺炎疫情暴发后，和疫情相关的网络谣言亦随之开始传播，随着疫情的发展变化，谣言内容也不断翻新。这些谣言由个体或组织围绕新冠肺炎疫情事件，出于一定目的，通过夸大或虚构事实等手段制造并在网上传播。新冠肺炎疫情谣言具有内容涉及网民切身利益、以圈层传播为主、情绪鼓动性强等特征。网络谣言 ...全文,https://m.weibo.cn/detail/4785247663426995,0,0,0
12,4784921145508707,平邑融媒,2022-06-27 10:39:23,#打击网络谣言共建清朗家园# 核酸检测采样拭子含有致癌物质？谣言！勿信！来源： 济南互联网联合辟谣平台发布时间： 2022-06-24　　自新冠疫情发生以来，一些不准确的信息和谣言时有出现，近期，核酸检测采样棉签含有荧光剂、环氧乙烷等致癌物的传言，又引起了广大群众的关注。　　网传消息截图 ...全文,https://m.weibo.cn/detail/4784921145508707,0,0,3
12,4783917444635162,静瞰中,2022-06-24 16:11:02,8位选手感染！新冠入侵游泳世锦赛 只有中国队戴口罩凤凰网体育5 小时前 北京时间6月24日，据外媒swimswam报道，新冠病毒已经入侵正在布达佩斯举行的2022年国际泳联世锦赛。由于许多游泳运动员突然退出比赛，这周一直传言称可能爆发疫情的。但这不是谣言，因为国际泳联6月23日向媒体证实，迄今已有8 ...全文,https://m.weibo.cn/detail/4783917444635162,1,1,1
12,4783896124984291,无敌大东哥_,2022-06-24 14:46:19,信息疫情谣言自古就有，因了方便快捷的互联网，于今更烈。谣言喜欢凑热闹，但凡社会上发生点新鲜有味的事，谣言就不请自来。这次新冠病毒疫情暴发期间，谣言更是满天飞。就比如，前段时间网上传播的“居委倒卖20万箱捐赠物资”等不实信息。经警方调查，相关不实信息发布者陈某味男，33岁)为博取眼球 ...全文,https://m.weibo.cn/detail/4783896124984291,5,0,0
12,4783851312513830,山东辟谣,2022-06-24 11:48:14,#山东辟谣##微博辟谣#【核酸检测采样拭子含有致癌物质？谣言！勿信！】自新冠疫情发生以来，一些不准确的信息和谣言时有出现，近期，核酸检测采样棉签含有荧光剂、环氧乙烷等致癌物的传言，又引起了广大群众的关注。那么，真相到底是什么呢?济南市疾控中心专家这就给大家揭晓，并就其他关于采样拭子的 ...全文,https://m.weibo.cn/detail/4783851312513830,5,0,1
12,4783642096961928,哈拉海6465,2022-06-23 21:56:54,"谣言自古就有，因了方便快捷的互联网，于今更烈。谣言喜欢凑热闹，但凡社会上发生点新鲜有味的事，谣言就不请自来。这次新冠病毒疫情暴发期间，谣言更是满天飞。就比如，前段时间网上传播的“居委倒卖20万箱捐赠物资”等不实信息。经警方调查，相关不实信息发布者陈某味男，33岁)为博取眼球、华众取宠, ...全文",https://m.weibo.cn/detail/4783642096961928,0,0,0
13,4783141350278158,乐居网济南,2022-06-22 12:47:06,#济南买房#【核酸采样拭子有致癌物质？济南疾控辟谣】乐居新媒体济南讯 6月21日，济南疾控微健康微信公众号发布《核酸检测采样拭子含有致癌物质？谣言！勿信！》，具体内容如下：自新冠疫情发生以来，一些不准确的信息和谣言时有出现，这不近期，核酸检测采样棉签含有荧光剂、环氧乙烷等致癌物的传言 ...全文,https://m.weibo.cn/detail/4783141350278158,0,2,0
13,4783095549789909,呼和浩特市总工会,2022-06-22 09:45:07,#工会在身边# 【践行初心，让生活更美好】    新冠肺炎疫情发生后，百度APP在第一时间上线抗击疫情专题频道，实时更新疫情数据、发布《新型冠状病毒肺炎搜索大数据报告》、向全国用户提供全科室免费医疗咨询服务，这一系列举措在关键时刻帮助众多用户了解疫情信息，破除了谣言。　　这些重要举措在一 ...全文,https://m.weibo.cn/detail/4783095549789909,0,0,0
13,4783078482904653,中工网,2022-06-22 08:37:18,#劳动创造幸福#【践行初心，让生活更美好】新冠肺炎疫情发生后，百度APP在第一时间上线抗击疫情专题频道，实时更新疫情数据、发布《新型冠状病毒肺炎搜索大数据报告》、向全国用户提供全科室免费医疗咨询服务，这一系列举措在关键时刻帮助众多用户了解疫情信息，破除了谣言。　　这些重要举措在一位年 ...全文,https://m.weibo.cn/detail/4783078482904653,0,3,1
13,4782825011677228,青羊残联,2022-06-21 15:50:06,疫情防控以来，涉疫谣言时有发生。编造、故意传播涉疫谣言，要承担哪些法律责任呢？一起来了解！苏州公安的微博视频  #钟南山没打新冠疫苗为假消息# ,https://m.weibo.cn/detail/4782825011677228,0,8,10
13,4782357372212563,网信西青,2022-06-20 08:51:52,【#打击网络谣言# 打疫苗有补贴？别信！天津两个区发布提醒！】6月18日，宁河区疫情防控指挥部发布提示，有不法分子利用社区群、中介服务等多种形式广泛散播“高价有偿接种新冠疫苗”的消息。广大市民，不要轻信此类信息，谨防上当受骗！通告全文如下：打疫苗有补贴？别信！天津两个区发布提醒！ ,https://m.weibo.cn/detail/4782357372212563,0,0,0
13,4781978861962232,三槐堂王以军,2022-06-19 07:47:48,有人把惊骇世俗大的玩笑调侃为国际玩笑，现在国际谣言也层出不穷，主要媒体报道的霍普金斯大学的美国疫情数据，有的谣言说该大学不承认？难道美国就没有发生过新冠疫情？以前几个美国疫情节点，因患新冠病亡人员在20万50万100万时，美国政客都假惺惺用椅子烛光降半旗悼念，都是假的？它们太没人性了！ ...全文,https://m.weibo.cn/detail/4781978861962232,0,0,0
13,4781652847624350,清冷佛龛,2022-06-18 10:12:19,微博亡国好多次了，高铁事件国等民，08年冰雪灾害地震，火炬事件，谣言倒逼真相，非典，新冠疫情等等哪次不是号呼着制不改，国必亡之所以最近次数这么频繁，那是因为有人加息也撑不住了，记得上甘岭吗？对照进去就对了。不过蚍蜉撼大树罢了。,https://m.weibo.cn/detail/4781652847624350,1,0,3
13,4781400106207207,今天风7也没出,2022-06-17 17:28:02,事件发生这么多天了后续呢？不公布真相何以称谣言？要求尽快公布事件处理进展情况 ，否则那四名女子不声不响就没了吗？就像丰县事件一样悄无声息的消失在大众视野里了？群众的眼睛是雪亮的不要把人民群众当瞎子好吗。 当年武汉新冠疫情的吹哨人，在最初大家还不了解新冠疫情的时候也被冠以谣言的罪名,https://m.weibo.cn/detail/4781400106207207,0,0,2
13,4781281696549218,劳动午报,2022-06-17 09:37:31,#关注#  【#天堂超市酒吧疫情感染者关联多个酒店青旅##北京涉酒吧疫情感染者关联十余个酒店#】6月9日至16日15时，北京累计报告351例新冠肺炎病毒感染者，均涉天堂超市酒吧聚集性疫情。其中，天堂超市酒吧（工体西路6号）到访人员235例，酒吧工作人员7例，到访人员的续发关联人员109例。 值得注意的是 ...全文,https://m.weibo.cn/detail/4781281696549218,1,3,3
14,4778867027876297,红山晚报,2022-06-10 17:42:29,#赤峰最新疫情通报##关于依法打击涉疫情网络谣言等违法犯罪行为的通告#当前我市新冠肺炎疫情防控工作正有序开展，但仍有部分网民在网络上发布、转发不实信息，误导公众，造成不良社会影响。为切实规范网络传播秩序，净化网络生态环境，更好地推动疫情防控各项工作有效开展，现就依法打击整治涉疫情网 ...全文,https://m.weibo.cn/detail/4778867027876297,4,2,9
14,4778853803493497,开心小宝1008,2022-06-10 16:49:56,新冠谣言不要信#抗击疫情江西在行动# ,https://m.weibo.cn/detail/4778853803493497,0,0,0
14,4778408276136056,经济日报,2022-06-09 11:19:34,【#上海阶梯式闭环地毯式筛查系谣言#】8日有传言称，“上海实施地毯式筛查，每个居住地都会轮到48小时封闭，做二次核酸检测，如检出阳性，再封闭12天”，并附上“今晚十二点封小区重点区域清单”。对此，上海市新冠肺炎疫情防控工作领导小组办公室答复称，以上传言均为谣言，且被反复传过。(记者李景) ...全文,https://m.weibo.cn/detail/4778408276136056,1,4,4
14,4778384410808128,老刘哔哔哔,2022-06-09 09:44:44,#上海阶梯式闭环地毯式筛查不实# 上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。 ,https://m.weibo.cn/detail/4778384410808128,0,0,0
14,4778380778013479,山西青年报,2022-06-09 09:30:18,【#上海阶梯式闭环地毯式筛查不实#】上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。(上海网络辟谣平台)#山青有话说# ,https://m.weibo.cn/detail/4778380778013479,0,0,0
14,4778377062384164,回忆如歌,2022-06-09 09:15:32,。。。【上海全市进行“阶梯式闭环”“地毯式筛查”？官方回应：不实】上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。（上海网络辟谣）【上海松江：11日、12日进行 ...全文,https://m.weibo.cn/detail/4778377062384164,1,8,11
14,4778368962658446,上海证券报,2022-06-09 08:43:20,【上海全市进行“阶梯式闭环”“地毯式筛查”？官方回应：不实】据上海辟谣平台6月9日消息，上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。上海全市进行“阶梯式闭环”“地毯式筛查”？官方回应：不实 ,https://m.weibo.cn/detail/4778368962658446,1,0,0
14,4778346216688517,云财经,2022-06-09 07:12:58,实时快报：【#上海全市进行“阶梯式闭环”“地毯式筛查”？官方回应：不实#】云财经讯，上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。（“上海网络辟谣”微信公号） ,https://m.weibo.cn/detail/4778346216688517,0,0,2
14,4778155681779936,用户7510469881,2022-06-08 18:35:51,#邯郸开学##邯郸开学#我来说两句，首先疫情不上报，在5月份中旬，我们这一天晚上传出来有好几个得新冠的，结果第二天邯郸却一例都没有，这我一开始还以为是谣言，后来才知道是隐报。然后就是开学，河北刚在6号发了通知说暂缓，结果邯郸真有你的，8号就紧接着说11号要开学，这属于私自没有遵守上级的指 ...全文,https://m.weibo.cn/detail/4778155681779936,0,0,0
15,4778408276136056,经济日报,2022-06-09 11:19:34,【#上海阶梯式闭环地毯式筛查系谣言#】8日有传言称，“上海实施地毯式筛查，每个居住地都会轮到48小时封闭，做二次核酸检测，如检出阳性，再封闭12天”，并附上“今晚十二点封小区重点区域清单”。对此，上海市新冠肺炎疫情防控工作领导小组办公室答复称，以上传言均为谣言，且被反复传过。(记者李景) ...全文,https://m.weibo.cn/detail/4778408276136056,1,4,4
15,4778384410808128,老刘哔哔哔,2022-06-09 09:44:44,#上海阶梯式闭环地毯式筛查不实# 上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。 ,https://m.weibo.cn/detail/4778384410808128,0,0,0
15,4778380778013479,山西青年报,2022-06-09 09:30:18,【#上海阶梯式闭环地毯式筛查不实#】上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。(上海网络辟谣平台)#山青有话说# ,https://m.weibo.cn/detail/4778380778013479,0,0,0
15,4778377062384164,回忆如歌,2022-06-09 09:15:32,。。。【上海全市进行“阶梯式闭环”“地毯式筛查”？官方回应：不实】上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。（上海网络辟谣）【上海松江：11日、12日进行 ...全文,https://m.weibo.cn/detail/4778377062384164,1,8,11
15,4778368962658446,上海证券报,2022-06-09 08:43:20,【上海全市进行“阶梯式闭环”“地毯式筛查”？官方回应：不实】据上海辟谣平台6月9日消息，上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。上海全市进行“阶梯式闭环”“地毯式筛查”？官方回应：不实 ,https://m.weibo.cn/detail/4778368962658446,1,0,0
15,4778346216688517,云财经,2022-06-09 07:12:58,实时快报：【#上海全市进行“阶梯式闭环”“地毯式筛查”？官方回应：不实#】云财经讯，上海市新冠肺炎疫情防控工作领导小组办公室答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。（“上海网络辟谣”微信公号） ,https://m.weibo.cn/detail/4778346216688517,0,0,2
15,4778155681779936,用户7510469881,2022-06-08 18:35:51,#邯郸开学##邯郸开学#我来说两句，首先疫情不上报，在5月份中旬，我们这一天晚上传出来有好几个得新冠的，结果第二天邯郸却一例都没有，这我一开始还以为是谣言，后来才知道是隐报。然后就是开学，河北刚在6号发了通知说暂缓，结果邯郸真有你的，8号就紧接着说11号要开学，这属于私自没有遵守上级的指 ...全文,https://m.weibo.cn/detail/4778155681779936,0,0,0
15,4777369174543154,垚燊佳棪,2022-06-06 14:30:33,上海虹口48人确诊新冠，拉走4栋楼的人6月2日，网传上海虹口48人确诊拉走了4栋楼的人，在网上引起了一些网民的恐慌！通过上海官方证实，该网上发布的信息是谣言，为不实消息。目前上海疫情可控可防，无社会面新增病例，发现新增都是在隔离管控人员中发现！网络不是法外之地，请不要随意的散播一 ...全文,https://m.weibo.cn/detail/4777369174543154,0,0,0
15,4777368134618717,寧晓言,2022-06-06 14:26:25,上海虹口48人确诊新冠，拉走4栋楼的人6月2日，网传上海虹口48人确诊拉走了4栋楼的人，在网上引起了一些网民的恐慌！通过上海官方证实，该网上发布的信息是谣言，为不实消息。目前上海疫情可控可防，无社会面新增病例，发现新增都是在隔离管控人员中发现！网络不是法外之地，请不要随意的散播一 ...全文,https://m.weibo.cn/detail/4777368134618717,13,38,69
16,4777368134618717,寧晓言,2022-06-06 14:26:25,上海虹口48人确诊新冠，拉走4栋楼的人6月2日，网传上海虹口48人确诊拉走了4栋楼的人，在网上引起了一些网民的恐慌！通过上海官方证实，该网上发布的信息是谣言，为不实消息。目前上海疫情可控可防，无社会面新增病例，发现新增都是在隔离管控人员中发现！网络不是法外之地，请不要随意的散播一 ...全文,https://m.weibo.cn/detail/4777368134618717,13,38,69
16,4777088256835626,津门玄竹,2022-06-05 19:54:16,#6月20日上海再封一个月传言不实#虽然是谣言，但上海也要高度重视疫情发展态势，从实际出发做好疫情防控各项工作，力争尽快全歼新冠病毒🦠。 ,https://m.weibo.cn/detail/4777088256835626,0,1,2
16,4777053491302845,财经杂志,2022-06-05 17:36:08,#上海再封一个月系谣言#【6月20日上海再封一个月？市防控办：不实！】#6月20日上海再封一个月系谣言#近日，微信圈群有传言称“6月20日上海再封一个月，没快递没外卖……信息来源是美团、滴滴公司内部通知”。上海辟谣平台向上海市新冠肺炎疫情防控工作领导小组办公室（简称“市防控办”）求证获悉，传 ...全文,https://m.weibo.cn/detail/4777053491302845,6,10,29
16,4776902952222844,lanmiaoerr,2022-06-05 07:37:56,朋友圈不能乱发今年的4月份北京爆发了新一轮新冠肺炎疫情，让很多人的神经都紧张了起来，在大家都不知道具体情况的时候，个别人在朋友圈中编造发布一些涉及疫情的消息，引起了极大的恐慌和哄抢行为，当事人被北京市公安局处以行政处罚。殊不知，谣言的杀伤力非常强，他的一条朋友圈，经过层层转发后， ...全文,https://m.weibo.cn/detail/4776902952222844,0,0,0
16,4776235659692205,炸了酱的面,2022-06-03 11:26:22,#新冠##上海疫情# 一家疫情前走破产程序的公司竟然靠疫情打了个漂亮翻身仗，与上海润达一起坐上了上海检测机构的龙头宝座检测亭采样排队，大量居民不堪忍受，于是催生了检测团购，既减少检测亭压力，又解决饱受排队痛苦的居民问题，你觉得会是谣言吗上海自6月30号以后取消免费，2500万人口，每三天 ...全文,https://m.weibo.cn/detail/4776235659692205,0,0,0
16,4776233613134799,lanmiaoerr,2022-06-03 11:18:14,谣言止于智者在这次北京新冠肺炎疫情中，在微信朋友圈中曾出现过很多不实信息，引起很多人的恐慌，就像在5月中旬，很多人在朋友圈转发全市即将居家封控的消息，致使很多人盲目的到超市中抢购物资，造成了一定性的社会恐慌。在如今这个信息如此发达的时代，市委市政府每天都在召开发布会，通报最新疫情 ...全文,https://m.weibo.cn/detail/4776233613134799,0,1,0
16,4775636378327691,换个角度看高安,2022-06-01 19:45:02,谣言很可怕，刚出去，外面超市挤爆了，新冠疫情下，人的心里很脆弱! ,https://m.weibo.cn/detail/4775636378327691,0,0,1
16,4775615075716228,南宁举报辟谣,2022-06-01 18:20:23,#南宁辟谣# 【核酸采样拭子含致癌物？吃橙子会致抗原检测阳性？这些“新冠谣言”不要信】新冠肺炎疫情当前，诸如测核酸用的棉签含致癌物、吃橙子喝可乐会导致抗原检测阳性、戴口罩能吹灭打火机则证明口罩失效等谣言开始出现。真相到底是什么？核酸采样拭子含致癌物？吃橙子会致抗原检测阳性？这些“新冠谣言”不要信 ,https://m.weibo.cn/detail/4775615075716228,0,0,0
16,4775288204691216,风吹雨打摇摇晃晃不会倒,2022-05-31 20:41:30,20年新冠疫情刚开始，很多人都还没有意识的时候我已经在催促我爸妈买口罩，过年前让他们尽量不要串门，我说这会人传人，网上新闻都说了，我爸说“网上的都是谣言，你不要传谣啊！”。这件事在接下来的几年里被我拿出来对他反复鞭尸，大孝女就是我。,https://m.weibo.cn/detail/4775288204691216,0,0,2
16,4775287621682317,牛叔,2022-05-31 20:39:11,哈哈哈，霍普金斯大学官网链接的新冠疫情中心数据库，每天更新并被使用两年了，然后这两天突然冒出说是中国留学生自己根据模型导出数据这样的低级谣言，请问声明在哪儿？ 查看图片,https://m.weibo.cn/detail/4775287621682317,13,20,49
17,4775170860125559,茂林修竹哒,2022-05-31 12:55:14,转了条疫情高峰期怎么“实现空床率”的微博。用旧电脑只能转不能评，所以就另起一条吧。还记得去年还是前年有个润去美国的恨国华人，得了新冠之后被送去医院，还要拍照片发推说医院里很空，说病例多、医疗挤兑的都是谣言。结果没两天就死了。然后就有熟悉内情的人直言不讳——他被送去的根本就不是 ...全文,https://m.weibo.cn/detail/4775170860125559,60,3,60
17,4775109933927326,我们都是毕节人,2022-05-31 08:53:08,#毕节身边事# 【拘留！贵州一男子散布涉疫谣言】近日，毕节织金县一男子饶某龙在网络散布“织金23人感染新冠肺炎疫情”谣言，在一定范围内造成负面影响。经公安机关查实其违法事实后，对饶某龙作出行政拘留七日、并处行政罚款300元的处罚。@织金县公安局 ,https://m.weibo.cn/detail/4775109933927326,0,0,0
17,4774888353301931,贵州辟谣,2022-05-30 18:12:39,【“织金23人感染新冠肺炎疫情”？造谣者被罚！】2022年5月27日，织金县公安局在工作中，发现辖区人员饶某龙，涉嫌通过互联网散布涉疫情谣言，在一定范围内造成负面影响。经查，饶某龙在互联网散布疫情谣言情况属实，饶某龙如实陈述了自己通过某视频平台，造谣“织金23人感染新冠肺炎疫情”的违法事 ...全文,https://m.weibo.cn/detail/4774888353301931,10,10,10
17,4774873697619955,SHE---INC,2022-05-30 17:14:25,#沈阳中小学校有序恢复线下教学##沈阳疫情开学##沈阳默许谣言开学不顾疫情##沈阳多所中学提前开学# 不管喽不管喽 开学不得新冠就行喽 ,https://m.weibo.cn/detail/4774873697619955,0,0,19
17,4774872992975157,文明镁都,2022-05-30 17:11:37,辟谣当前，在全市上下共同努力下，取得了疫情防控的重大胜利，我市已于5月28日、29日分别下发通告，正全面有序恢复生产生活。但是今天有人散布，大石桥又出现疫情，将要封城的消息，导致个别商场、市场出现抢购现象，造成恐慌。在此，大石桥市新冠肺炎疫情防控指挥部郑重声明：该信息不属实，系谣言 ...全文,https://m.weibo.cn/detail/4774872992975157,6,9,5
