页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
20,4801241529978678,顺德区委宣传部,2022-08-11 11:30:46,出战“村”BA，顺德篮球队火爆全网！火爆全网！顺德又有新关键词！ 顺德区委宣传部的微博视频 ,https://m.weibo.cn/detail/4801241529978678,0,0,2
20,4801239462184227,手机用户2806002491,2022-08-11 11:22:33,什么时候都匀再现这样的场景？不论是足球还是蓝球！！！贵州“村BA”篮球赛火了，这也许是体育运动最美的一面￼媒体：光明网 2022-08-05 22:00原创 苏牧 李航 光明网“现场氛围真的太赞了！”外交部新闻发言人赵立坚发文点赞贵州台江县乡村篮球赛后，吸引百万网友在线围观。火了的“村BA”为何有 ...全文,https://m.weibo.cn/detail/4801239462184227,0,0,0
20,4801177340084615,咪咕篮球,2022-08-11 07:15:42,#韩旭点赞村BA##韩旭想要去村BA打比赛#今日，中国女篮球员@韩旭u_ 更新个人微博，称赞贵州村BA：“村BA的氛围太好了，球迷太热情了，有机会也来打场比赛。”#看WNBA上咪咕# ,https://m.weibo.cn/detail/4801177340084615,0,0,19
20,4801228569315709,懵懵懂懂过日子的人,2022-08-11 10:39:16,#韩旭称赞村BA篮球氛围#我也喜欢这样的氛围，为她打call ,https://m.weibo.cn/detail/4801228569315709,0,0,0
21,4801228520034571,秋刀鱼日记Q,2022-08-11 10:39:04,#韩旭称赞村BA篮球氛围#这球迷也太热情啦！把我惊讶到啦！ ,https://m.weibo.cn/detail/4801228520034571,0,0,0
21,4801228167185271,杨冉柔,2022-08-11 10:37:40,#韩旭称赞村BA篮球氛围#人真的好多 都挤的水泄不通 ,https://m.weibo.cn/detail/4801228167185271,0,0,0
21,4801228032184135,一个非常明正的人,2022-08-11 10:37:08,#韩旭称赞村BA篮球氛围#这观众席 简直把我震撼到啦！ ,https://m.weibo.cn/detail/4801228032184135,0,0,0
21,4801227596235353,秋色浓宜人,2022-08-11 10:35:23,#韩旭称赞村BA篮球氛围#这次的气氛真的好棒 ,https://m.weibo.cn/detail/4801227596235353,0,0,0
21,4801227465950051,伊比亚游客,2022-08-11 10:34:53,#韩旭称赞村BA篮球氛围#这球迷也太热情啦 真的好喜欢这种氛围！ ,https://m.weibo.cn/detail/4801227465950051,0,0,0
21,4801227118090499,肥牛要健身要努力啊,2022-08-11 10:33:30,#韩旭称赞村BA篮球氛围#村BA的氛围太好啦 球迷真的很热情 ,https://m.weibo.cn/detail/4801227118090499,0,0,0
21,4801225213871398,围观体坛,2022-08-11 10:25:56,#韩旭称赞村BA篮球氛围#昨天晚上，韩旭更新微博，谈到了最近火爆全网的“村BA”。“村BA的氛围太好了，球迷太热情了，有机会也来打场比赛。”韩旭在个人微博上写道。 ,https://m.weibo.cn/detail/4801225213871398,0,0,0
21,4801225210728008,篮球记事簿,2022-08-11 10:25:55,#韩旭称赞村BA篮球氛围#昨天晚上，韩旭更新微博，谈到了最近火爆全网的“村BA”。“村BA的氛围太好了，球迷太热情了，有机会也来打场比赛。”韩旭在个人微博上写道。 ,https://m.weibo.cn/detail/4801225210728008,0,0,1
21,4801225188449396,新浪航海,2022-08-11 10:25:50,#韩旭称赞村BA篮球氛围#昨天晚上，韩旭更新微博，谈到了最近火爆全网的“村BA”。“村BA的氛围太好了，球迷太热情了，有机会也来打场比赛。”韩旭在个人微博上写道。 ,https://m.weibo.cn/detail/4801225188449396,0,0,0
21,4801173394031876,CCTV纪录,2022-08-11 07:00:01,#纪录说#早安！近日，贵州别开生面的篮球赛，让“村BA”火了网友纷纷表示： “这是最好的篮球氛围！”“多彩贵州欢迎你~”2部纪录片安排！今晚19：55 ，CCTV-9播出《大美中国•贵州的夏天》；今晚23：22 ，CCTV-1播出《航拍中国》第三季贵州篇。是什么让你爱上贵州？评论区见！ ,https://m.weibo.cn/detail/4801173394031876,2,5,19
22,4801208567464162,佛山电视台,2022-08-11 09:19:46,超燃“村BA”开打！2022年8月9日晚，佛黔协作篮球交流赛开赛！#篮球##村BA# 佛山电视台的微博视频 ,https://m.weibo.cn/detail/4801208567464162,0,0,1
22,4800994413907483,中国移动,2022-08-10 19:08:49,在广西农村，篮球场是村民们的主要活动场所，篮球运动尤其受欢迎。全民运动的风潮正在席卷农村，广西南宁宾阳县篮球男子公开赛已经开打！热血乡村篮球赛即将在良村球场、田粮村球场 、新旺村球场、明新村球场上演。全民热“练”，“村BA”的气氛绝不亚于CBA，跟着中国移动5G看一场乡村振兴篮球赛吧！ ...全文,https://m.weibo.cn/detail/4800994413907483,21,14,17
22,4800936217673998,篮球扒倍镜,2022-08-10 15:17:33,这氛围真的太棒了！#马布里想现场感受村BA#//@马布里Marbury: 期待能够现场感受一下“乡村洛克公园”的篮球氛围，那里的篮球氛围是我所热爱的街头篮球氛围！,https://m.weibo.cn/detail/4800936217673998,2,5,13
22,4800938274196806,CBA最前沿,2022-08-10 15:25:44,#职业球员打卡村BA现场#近日，村BA大火，许多职业球员也慕名前往村BA现场打卡感受气氛，郭艾伦堂弟郭凯伦也是其中一员！#贵州的村ba有多火# #马布里想现场感受村BA# ,https://m.weibo.cn/detail/4800938274196806,0,3,43
22,4801181446572637,贵州人那些事,2022-08-11 07:32:01,【羡慕！#贵州一乡村篮球赛一等奖1300斤黄牛#】近日，贵州黔东南，一场“村BA“篮球赛最接地气的奖品揭晓：一等奖1300斤黄牛一头，二等奖榕江香羊一对，三等奖从江香猪两头。网友：这个奖励比拿奖杯还要爽！（掌上黔东南）via: 人民网的微博视频 ,https://m.weibo.cn/detail/4801181446572637,1029,323,1171
22,4801094204786718,工具人赵姐,2022-08-11 01:45:21,贵州“村BA”的氛围也太好了吧！“村BA”现场上演扣篮表演，黔东南特有的加油声也代表了当地的热情～#贵州村ba  工具人赵姐的微博视频 ,https://m.weibo.cn/detail/4801094204786718,0,0,0
22,4801084403483126,刘家有成,2022-08-11 01:06:24,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ 人民日报的微博直播 ,https://m.weibo.cn/detail/4801084403483126,0,0,0
22,4801080233558066,Acerjin1897,2022-08-11 00:49:49,好想去看看村BA… 黔东南苗族侗族自治州 ,https://m.weibo.cn/detail/4801080233558066,0,0,0
22,4800968061092476,体育达人泰岩大鹏,2022-08-10 17:24:05,人民日报点赞“村BA”#村里篮球赛办成了村ba#   真好！🏀接地气的比赛，令人羡慕的气氛,https://m.weibo.cn/detail/4800968061092476,1,1,16
22,4801066648208707,守夜人JonSnow,2022-08-10 23:55:51,奢侈的希望能去看一场村BA 质朴的人情 还有篮球的激情 ,https://m.weibo.cn/detail/4801066648208707,0,0,0
23,4801080233558066,Acerjin1897,2022-08-11 00:49:49,好想去看看村BA… 黔东南苗族侗族自治州 ,https://m.weibo.cn/detail/4801080233558066,0,0,0
23,4800968061092476,体育达人泰岩大鹏,2022-08-10 17:24:05,人民日报点赞“村BA”#村里篮球赛办成了村ba#   真好！🏀接地气的比赛，令人羡慕的气氛,https://m.weibo.cn/detail/4800968061092476,1,1,16
23,4801066648208707,守夜人JonSnow,2022-08-10 23:55:51,奢侈的希望能去看一场村BA 质朴的人情 还有篮球的激情 ,https://m.weibo.cn/detail/4801066648208707,0,0,0
23,4801061511236229,听哥娓娓道来,2022-08-10 23:35:26,白岩松点赞贵州村BA 听哥娓娓道来的微博视频 ,https://m.weibo.cn/detail/4801061511236229,1,1,4
23,4800971424665566,体育达人泰岩大鹏,2022-08-10 17:37:28,过瘾#村ba比赛现场有多燃# ,https://m.weibo.cn/detail/4800971424665566,0,12,44
23,4801052627699198,我是一只小呀小青龙,2022-08-10 23:00:07,哈哈，村BA办的比CBA有意思。。,https://m.weibo.cn/detail/4801052627699198,0,0,0
23,4800605396402237,人民日报,2022-08-09 17:22:59,【正在直播：贵州#村BA比赛现场有多燃#】在贵州省黔东南州台盘村，村里的篮球赛办成了“村BA”：露天篮球场上，当地人排排坐，为自己支持的球队加油助威。这项赛事也在近期火爆全网，人山人海的“村BA”究竟有多燃？#火了的村BA现场什么样#？一起来看直播！ 人民日报的微博直播 ,https://m.weibo.cn/detail/4800605396402237,232,322,3279
23,4800926977626536,中国篮球,2022-08-10 14:40:51,乡村洛克公园！#马布里想现场感受村BA# //@马布里Marbury: 期待能够现场感受一下“乡村洛克公园”的篮球氛围，那里的篮球氛围是我所热爱的街头篮球氛围！,https://m.weibo.cn/detail/4800926977626536,7,2,19
23,4801040685206898,名字要很长很长很长很长才nb,2022-08-10 22:12:41,吃了两天药扁桃体发炎马上就快好了结果今天下午组队跑了几十公里去客场打村ba又给我整严重了能不能把那扁桃体给割了呀整的我聚餐一口酒没喝，就喝果汁了但是今天赢二十多分（有我的十五分捏）好像没我也一样赢 ,https://m.weibo.cn/detail/4801040685206898,0,0,0
23,4801038051708218,王茂光MG故乡旅行家,2022-08-10 22:02:13,#闽南足迹#故乡旅行家摄影人#村里篮球赛办成了村ba# 沙格•村BA@中国篮球 @篮球之声 泉州·沙格村 ,https://m.weibo.cn/detail/4801038051708218,0,0,0
24,4800903356090032,中国篮球,2022-08-10 13:06:59,#村BA比赛现场有多燃# 太火了！,https://m.weibo.cn/detail/4800903356090032,1,2,28
24,4800964261844513,南网50Hz,2022-08-10 17:09:00,【电力护航 助力助力乡村文化振兴】近期，位于贵州省黔东南苗族侗族自治州台江县台盘乡台盘村迎来了“村BA” 篮球赛和乡村青少年男子篮球赛等赛事。贵州电网凯里供电局驻台盘乡阳芳村第一书记高偲和村支两委干部一起，为村里的参赛队员做好精心组织、后期保障等服务。在球场外，贵州电网凯里台江供电局 ...全文,https://m.weibo.cn/detail/4800964261844513,7,9,33
24,4801011519064206,程程欣然,2022-08-10 20:16:47,【马上开说】“村BA&quot;为什么爆红出圈 东营广播电视台出品审核：马振蒙 陈娟 曲秀兰#走在分享自智慧东营客户端 网页链接 ,https://m.weibo.cn/detail/4801011519064206,0,0,0
24,4801008390380209,就是流川枫,2022-08-10 20:04:21,这个村BA水平好高！！！ 重庆·重庆市奉节县兴隆镇-三角坝 就是流川枫的微博视频 ,https://m.weibo.cn/detail/4801008390380209,0,2,0
24,4800906636300296,新闻一加一,2022-08-10 13:20:01,【8月9日完整版#新闻1+1#】没有大型篮球场馆、没有大牌职业球员，这就是火爆今年的“村BA”篮球比赛。#村BA比赛现场有多燃#？这样的比赛究竟是如何火起来的？为什么会火？而当它成为当地村民生活的一部分，我们又如何看待体育项目在民间的发展？#新闻1+1#今晚连线贵州省黔东南州台江县融媒体中心记者李 ...全文,https://m.weibo.cn/detail/4800906636300296,9,1,16
24,4801006858145559,Hi贵州,2022-08-10 19:58:16,【Hi贵州】扣篮达人抵达村BA挑战扣篮#村里篮球赛办成了村ba#扣篮 Hi贵州的微博视频 ,https://m.weibo.cn/detail/4801006858145559,0,0,1
24,4800994850636605,今视频,2022-08-10 19:10:33,【直播：2022年寻乌县“梦之蓝杯”夏季篮球联赛】#村BA比赛现场有多燃#一年一度的寻乌县夏季篮球联赛，总决赛正在直播。#东部战区##一个中国不存在任何模糊解读空间# 今视频的微博直播 ,https://m.weibo.cn/detail/4800994850636605,0,0,0
24,4800969906854097,体育达人泰岩大鹏,2022-08-10 17:31:26,【“村BA”真热闹❤️】没有大型篮球场馆没有大牌职业球员，这就是火爆今年的“村BA”篮球比赛。#村BA比赛现场有多燃#？这样的比赛究竟是如何火起来的？为什么会火？而当它成为当地村民生活的一部分，我们又如何看待体育项目在民间的发展？#新闻1+1#新闻一加一的微博视频 ,https://m.weibo.cn/detail/4800969906854097,1,0,19
24,4800985236506175,宇轩-Albert,2022-08-10 18:32:21,刚好经过最近大火的贵州“村BA”，只是可惜没有赶上有比赛，只好打个卡喽！ 黔东南·台盘村村委会 ,https://m.weibo.cn/detail/4800985236506175,0,0,0
24,4800979797281247,kissinsixtysix,2022-08-10 18:10:44,好想看村ba啊能不能别下雨了 ,https://m.weibo.cn/detail/4800979797281247,0,0,0
25,4800971559670564,台江交警,2022-08-10 17:38:00,为确保“村BA”篮球赛事活动期间道路交通安全、畅通、有序，8月9日，台江公安交警利用抖音达人队佛山顺德区男女篮球队到我县举行篮球友谊交流赛活动之机深入“村BA”网红圣地——台盘乡开展“美丽乡村行”护航助推“乡村振兴”交通安全宣传活动。 ,https://m.weibo.cn/detail/4800971559670564,0,0,0
25,4800971370663297,台江交警,2022-08-10 17:37:15, 2022年8月9日，抖音达人队佛山顺德区男女篮球队到我县“村BA”网红圣地举行篮球友谊交流赛活动，为确保活动期间道路交通安全、有序，为广大群众营造良好的交通环境，台江公安交警周密部署，全警出动。 ,https://m.weibo.cn/detail/4800971370663297,0,0,0
25,4800965913611866,人间生存指难,2022-08-10 17:15:34,#村BA比赛现场有多燃# 完了，那个部门关注到了说该监管了；那个部门说不让聚集；那个部门说要加安检；那个部门说大型活动报备了吗；那个部门说加上灭火器🧯 ,https://m.weibo.cn/detail/4800965913611866,0,0,0
25,4800962009500990,黔东南新闻网官方微博,2022-08-10 17:00:03,#贵州村ba火出圈#  村BA篮球场上吃饭是什么感觉？#黔东南村ba#  #黔东南身边事# 黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800962009500990,0,0,6
25,4800957764600574,樂兒-BABY醬,2022-08-10 16:43:11,国际艺术家汇演 【#你好，明天#】贵州省黔东南州台盘村举办“村BA”，比赛现场超燃。有模有样有看点，有声有色有人气，场上激烈比拼，场下热烈围观，乡村篮球赛既葆有浓厚的乡土风情，更满足了乡亲们的精神需求。为如此接地气的乡村文化点赞。  ,https://m.weibo.cn/detail/4800957764600574,1,5,10
25,4800953608573062,别张肉,2022-08-10 16:26:40,老王专硕 DAY10今日摘抄：年龄、职业和能力不是“村BA”评判一个人能否当球员的标准，发乎内心地想打球才是。 ,https://m.weibo.cn/detail/4800953608573062,0,0,0
25,4800949481112778,第一詹蜜,2022-08-10 16:10:16,-贵州村BA，冠军奖励黄牛一头，亚军奖励江香羊一对。史上最接地气的奖励~#nba# ,https://m.weibo.cn/detail/4800949481112778,0,0,6
25,4800948650119967,YY6750513846,2022-08-10 16:06:58,最近有点过于没劲，好想去贵州感受村BA的氛围，给自己打打鸡血…… ,https://m.weibo.cn/detail/4800948650119967,0,0,0
25,4800946032609461,柳歌神,2022-08-10 15:56:34,贵州的篮球气氛，村BA篮球场看台 柳歌神的微博视频 ,https://m.weibo.cn/detail/4800946032609461,1,0,1
25,4800945441997872,戴国满,2022-08-10 15:54:13,村BA上线，CBA都没这么火#贵州乡镇篮球现场堪比nba# ,https://m.weibo.cn/detail/4800945441997872,0,0,0
26,4800946032609461,柳歌神,2022-08-10 15:56:34,贵州的篮球气氛，村BA篮球场看台 柳歌神的微博视频 ,https://m.weibo.cn/detail/4800946032609461,1,0,1
26,4800945441997872,戴国满,2022-08-10 15:54:13,村BA上线，CBA都没这么火#贵州乡镇篮球现场堪比nba# ,https://m.weibo.cn/detail/4800945441997872,0,0,0
26,4800176835008686,中国移动,2022-08-08 13:00:03,近日，贵州“美丽乡村”篮球赛因堪比NBA现场的热烈场面，引发全网热议，被网友们亲切称为“村BA”。在贵州黔东南台江县台盘乡，“美丽乡村”篮球联赛一开打，十里八乡的群众都会蜂拥而至，比赛现场一座难求。为了满足大家“云观赛”需求，中国移动贵州公司通过“和商务”平台对“美丽乡村”篮球联赛半 ...全文,https://m.weibo.cn/detail/4800176835008686,64,17,26
26,4800939276638617,狐大君,2022-08-10 15:29:43,这是在干什么？人家搞村BA，是促进全民健身，有利于推动新农村建设。而你搞的这是啥？ ,https://m.weibo.cn/detail/4800939276638617,0,7,1
26,4800938453762874,台江县网警,2022-08-10 15:26:27,黔东南最燃“村BA”，台江公安全力护航！ 台江县网警的微博视频 ,https://m.weibo.cn/detail/4800938453762874,0,0,2
26,4800933886431459,体育新世界_18,2022-08-10 15:08:18,【#马布里想现场感受村BA#】近日，贵州省黔东南州台盘村举办的篮球赛“村BA”爆火，@马布里Marbury 转发表示：期待能够现场感受一下“乡村洛克公园”的篮球氛围，那里的篮球氛围是我所热爱的街头篮球氛围！ ,https://m.weibo.cn/detail/4800933886431459,0,0,0
26,4800933873322060,围观体坛,2022-08-10 15:08:15,【#马布里想现场感受村BA#】近日，贵州省黔东南州台盘村举办的篮球赛“村BA”爆火，@马布里Marbury 转发表示：期待能够现场感受一下“乡村洛克公园”的篮球氛围，那里的篮球氛围是我所热爱的街头篮球氛围！ ,https://m.weibo.cn/detail/4800933873322060,0,1,3
26,4800933869392296,篮球记事簿,2022-08-10 15:08:14,【#马布里想现场感受村BA#】近日，贵州省黔东南州台盘村举办的篮球赛“村BA”爆火，@马布里Marbury 转发表示：期待能够现场感受一下“乡村洛克公园”的篮球氛围，那里的篮球氛围是我所热爱的街头篮球氛围！ ,https://m.weibo.cn/detail/4800933869392296,0,0,0
26,4800929876155309,东营广播电视台,2022-08-10 14:52:22,【马上开说】“村BA”为什么爆红出圈 东营广播电视台的微博视频 ,https://m.weibo.cn/detail/4800929876155309,4,5,12
26,4800690213889296,人民日报,2022-08-09 23:00:02,【#你好，明天#】贵州省黔东南州台盘村举办“村BA”，比赛现场超燃。有模有样有看点，有声有色有人气，场上激烈比拼，场下热烈围观，乡村篮球赛既葆有浓厚的乡土风情，更满足了乡亲们的精神需求。为如此接地气的乡村文化点赞。 ,https://m.weibo.cn/detail/4800690213889296,318,650,4163
27,4800661831816140,贵州日报官微,2022-08-09 21:07:15,【#贵州各地村BA混剪# 小篮球转出生命力！】“从白天打到黑夜”，贵州“村BA”火遍全网，吸引千万网友在线围观，外交部发言人赵立坚@赵立坚个人微博 等也在海外社交媒体发文点赞。#村BA# 让网友们看到了贵州富有激情、极具热情、发展快速的现代乡村。在贵州许多地方，人们用篮球“转动了”乡村发展，走 ...全文,https://m.weibo.cn/detail/4800661831816140,3,8,68
27,4800885883146903,广州日报,2022-08-10 11:57:33,【贵州“村BA”火热背后：粤黔协作促发展】一场“村BA”让贵州省黔东南州台江县一跃成了“顶流”。在贵州，篮球不止存在于台江。在许多地方，人们用篮球“转动了”乡村发展。这个夏天，安顺市平坝区大屯村篮球场升级改造后，迎来了第一场大型球赛。与其他村镇的篮球场比起来，大屯村的篮球场显得尤为 ...全文,https://m.weibo.cn/detail/4800885883146903,2,7,28
27,4800908276533719,贵州共青团,2022-08-10 13:26:32,#贵州村BA# “被奖品追着跑！”网友：这波奖品太接地气了！ 贵州共青团的微博视频 ,https://m.weibo.cn/detail/4800908276533719,0,0,4
27,4800905567013504,新闻一加一,2022-08-10 13:15:46,【如何看待这个夏天#贵州村BA火出圈#？】温州大学奥林匹克与全球体育善治研究院院长 易剑东：我最先想到的是奥运会。从历史记载上看，顾拜旦当年复兴现代奥运会，是因为他看到了英国很多大学里面有竞技运动“自治”。这个词很专业，意思是什么呢？也就是说有一大群人自己组织赛事，自己评奖，自己做裁 ...全文,https://m.weibo.cn/detail/4800905567013504,2,0,5
27,4800905524546724,新闻一加一,2022-08-10 13:15:36,【#村里篮球赛办成了村BA#我们需要这样的乡土中国】温州大学奥林匹克与全球体育善治研究院院长 易剑东：这就涉及到乡村振兴的话题。我们国家这些年来由于城市化进程加快，某种意义上存在农村“空心化“。青壮年外出打工，留下老人和孩子留守，这个状况实际上一直是我们乡村振兴想要治理解决的问题。而 ...全文,https://m.weibo.cn/detail/4800905524546724,2,0,8
27,4800905013367501,新闻一加一,2022-08-10 13:13:34,【#村BA比赛现场有多燃#】贵州台江县台盘村，在一年一度的“六月六吃新节”这天，却因为一场篮球赛，火爆于网络。没有顶尖球员、没有电子大屏、没有专业宣传团队，也没有横幅标语，只有这一块乡村篮球场。最近名声大噪的“村BA”，就在这里举行。8月9日，#贵州村BA再迎新赛事#，贵州台江县特邀佛山市顺 ...全文,https://m.weibo.cn/detail/4800905013367501,0,0,5
27,4800904824621058,新闻一加一,2022-08-10 13:12:49,【我的村BA，我的村】今天夏天，贵州台江县的这块球场，吸引了许多关注的目光，而外界眼中的热闹，就是当地人天天感受的“日常”。当一场场的比赛，从白天打到深夜甚至是凌晨三四点，形成了一种“天亮文化”，如何看待这一运动在乡村的发展？背后又是乡村建设怎样的欣欣向荣？点击视频，了解更多信息。 ...全文,https://m.weibo.cn/detail/4800904824621058,1,0,4
27,4800891234817155,公考孙慕周,2022-08-10 12:18:49,公务员 跟各位分享一下，最近要参加面试的同学，有两个话题可以关注下，1⃣️是贵州的村BA联赛（注意结合全民健身、乡村振兴大背景），2⃣️是南京的蜗牛公交（ZHENGFU的争议行为），这两个话题一方面有时效性，另一方面也是很有参考价值的大类型题目。值得大家用心准备下#省考##面试# ...全文,https://m.weibo.cn/detail/4800891234817155,4,2,20
27,4800904630633507,新闻一加一,2022-08-10 13:12:03,【记者观察|#村BA比赛现场有多燃#有趣的细节有哪些？】贵州省黔东南州台江县融媒体中心记者 李文雪：有两个点我的记忆非常深刻。①8月3日，“美丽乡村”篮球联赛黔东南赛区半决赛，黎平县代表队的啦啦队为队员们打气，他们不是敲锣打鼓，而是用不锈钢铁盆拿在手上敲击。那可能也是因为这样的鼓励，黎平 ...全文,https://m.weibo.cn/detail/4800904630633507,1,0,4
28,4800871408600639,黔东南新闻网官方微博,2022-08-10 11:00:02,#黔东南村BA#  白岩松: 贵州的村BA足够可爱，足够有魅力！#黔东南乡村篮球赛引爆夏日# 黔东南新闻网官方微博的微博视频 ,https://m.weibo.cn/detail/4800871408600639,2,0,0
28,4800869264261824,大睦说电影,2022-08-10 10:51:31,全网火爆的贵州&quot;村BA&quot; 大睦说电影的微博视频 ,https://m.weibo.cn/detail/4800869264261824,0,0,1
28,4800865594249132,雾影鹤2028,2022-08-10 10:36:56,建议下次贵州村BA决赛开场曲由潘玮柏袁娅维现场演唱《Moonlight》，把氛围拉爆，打造强势农村运动新文化。@TIA袁娅维 @潘瑋柏 ,https://m.weibo.cn/detail/4800865594249132,1,0,3
28,4800865137328912,LFM3301,2022-08-10 10:35:06,#村BA# 黔东南苗族侗族自治州 ,https://m.weibo.cn/detail/4800865137328912,0,0,0
28,4799799494443868,央视新闻,2022-08-07 12:00:38,【#贵州乡村篮球赛冠军奖一头牛#】“我们每个村都有篮球队！”在贵州省黔东南州台盘村，#村里篮球赛办成了村BA#，在当地至少已传承了三代人。比赛的球员、观众都是当地农民，设专业裁判，比赛气氛堪比职业篮球赛！近日，“村”BA迎来了总决赛，冠、亚、季军分别奖励牛、羊、猪↓网友：精彩又有趣 ...全文,https://m.weibo.cn/detail/4799799494443868,584,645,7918
28,4800822552035879,红雨山林,2022-08-10 07:45:53,点击查看这条内容 网页链接——“村BA”的星火燎原【时间拐点…】30年河东30年河西，全民到江河湖海游泳已是绿水青山的活景，比上世纪七十年代的增强人民体质，来的更自发更高大上。历史的世界和世界的历史总有其周期的回归性和过渡性，只要时间的钟摆还在摆动，顺势而为，才是 ...全文,https://m.weibo.cn/detail/4800822552035879,0,0,0
28,4800819129747320,种纬raullinoux,2022-08-10 07:32:18,#村BA比赛现场有多燃##贵州小山村办起了高水平篮球赛#最喜欢的一个贵州村BA视频，近景拍摄，可见球员之间贴身肉搏，对抗性强。而观众这边，人挤人，还用锅碗瓢盆庆祝，颇为热闹。简单来说就是村里比赛比NBA、CBA好看。全国有这种氛围的话，足球篮球早称霸全球了。#微博新知博主#  ...全文,https://m.weibo.cn/detail/4800819129747320,0,2,16
28,4800808090337605,长春新动态,2022-08-10 06:48:26,贵州黔东南，“村BA”篮球比赛现场，从白天打到黑夜氛围十足，晚上11点仍座无虚席 长春 长春新动态的微博视频 ,https://m.weibo.cn/detail/4800808090337605,0,0,0
28,4800736289096029,HaiCecile_,2022-08-10 02:03:07,看到了非常想看的村BA氛围真的太好啦 ,https://m.weibo.cn/detail/4800736289096029,0,6,7
29,4800736289096029,HaiCecile_,2022-08-10 02:03:07,看到了非常想看的村BA氛围真的太好啦 ,https://m.weibo.cn/detail/4800736289096029,0,6,7
29,4800735215355316,唐----Laborious,2022-08-10 01:58:51,#台盘村BA##直击贵州村ba超燃现场# 超燃灌篮现场，近距离看灌篮，果然精彩……… 黔东南·台盘乡 唐----Laborious的微博视频 ,https://m.weibo.cn/detail/4800735215355316,0,0,1
29,4800671591695451,狐大君,2022-08-09 21:46:02,贵州那个村BA，现场上万的观众呢。 ,https://m.weibo.cn/detail/4800671591695451,0,14,26
29,4800334621578323,人民日报评论,2022-08-08 23:27:02,【#山里的村BA很燃#】近日，贵州省黔东南州台盘乡的一项篮球赛事火了，被称之为“村BA”。 在这里，篮球不拘泥于特定的语境，而是下沉到乡村，以富有本地特色、为当地大众接受的形式展示出来。赛事组织不根据外在条件限制人、参赛球员心怀热爱而战，是真正的体育精神，也是纯粹和本真的体育内涵。乡村 ...全文,https://m.weibo.cn/detail/4800334621578323,33,6,82
29,4800660005979222,中国篮球,2022-08-09 20:59:59,【#你想去现场看村BA吗# 】最近大热的贵州村BA现场有多火爆？！露天篮球场上，当地人排排坐，为自己支持的球队加油助威。你想去现场吗？#村BA比赛现场有多燃#人民日报的微博直播 ,https://m.weibo.cn/detail/4800660005979222,4,9,32
29,4800706190514611,天蝎座笨小孩,2022-08-10 00:03:31,这个时间点，这个拥堵的地点，也就台江县台盘村了……村BA，yyds ,https://m.weibo.cn/detail/4800706190514611,0,1,0
29,4800704454328746,青州广电,2022-08-09 23:56:36,【#你好，明天#】贵州省黔东南州台盘村举办“村BA”，比赛现场超燃。有模有样有看点，有声有色有人气，场上激烈比拼，场下热烈围观，乡村篮球赛既葆有浓厚的乡土风情，更满足了乡亲们的精神需求。为如此接地气的乡村文化点赞。 ,https://m.weibo.cn/detail/4800704454328746,0,0,5
29,4800700762819011,陈靖蕙_,2022-08-09 23:41:57,同学的村BA简直了！！太哇塞了！！太绝了！！这氛围这气氛简直羡慕不来5555一个字绝！！ ,https://m.weibo.cn/detail/4800700762819011,0,0,3
29,4800700104050061,y楊勝銘,2022-08-09 23:39:20,村BA也结束，很精彩的篮球赛，友谊第一，比赛第二，晚安。 ,https://m.weibo.cn/detail/4800700104050061,0,0,0
29,4800613324165209,新浪体育,2022-08-09 17:54:30,太火爆了！#村BA比赛现场有多燃# #火了的村BA现场什么样#,https://m.weibo.cn/detail/4800613324165209,1,7,13
30,4800700762819011,陈靖蕙_,2022-08-09 23:41:57,同学的村BA简直了！！太哇塞了！！太绝了！！这氛围这气氛简直羡慕不来5555一个字绝！！ ,https://m.weibo.cn/detail/4800700762819011,0,0,3
30,4800700104050061,y楊勝銘,2022-08-09 23:39:20,村BA也结束，很精彩的篮球赛，友谊第一，比赛第二，晚安。 ,https://m.weibo.cn/detail/4800700104050061,0,0,0
30,4800613324165209,新浪体育,2022-08-09 17:54:30,太火爆了！#村BA比赛现场有多燃# #火了的村BA现场什么样#,https://m.weibo.cn/detail/4800613324165209,1,7,13
30,4800697764153353,一样的风景不一样的你,2022-08-09 23:30:02,#村里篮球赛办成了村ba# 顺德篮球是真的厉害，三分真准。 ,https://m.weibo.cn/detail/4800697764153353,0,0,1
30,4800696892003663,四海亦家H,2022-08-09 23:26:34,贵州村BA蓝球赛火热进行中，贵州台江/广东顺德。这场赛事旨在宣扬体育的全民性、公益性、参与性。场中苗族少男少女做啦啦队，他们就着音乐载歌载舞，用舞蹈和歌声展现他们的民族文化。这些赛事就像赶集或庙会，热闹。又能健身，值得推广。现在防疫情形严峻，黑压压的人群一片，总给人不安的感 ...全文,https://m.weibo.cn/detail/4800696892003663,0,0,4
