用户id,用户昵称,评论时间,IP地址,评论内容,评论人粉丝数,评论点赞数
4808532216777688,我是高远女朋友,2022-08-31 14:17:29,河南,#王源海风吹# #王源新歌海风吹好浪漫# #王源海风吹#希望年少轻狂的自己，依然步履不停，满天繁星，有我想成为的那道光。——《冬夜回望》@TFBOYS-王源,52,0
4808531548571424,独一无二的1108源,2022-08-31 14:17:29,湖北,#王源南京演唱会三周年#,74,0
4808544043404218,KR蟹小源,2022-08-31 15:03:19,安徽,@蜜豆多冰少糖 @黑色御用话筒 @一等源气 @RoyLove_Forever @CandyRoy糖果源 @炒鸡蟹 @RoyBoyCool1108·王源 ,196,0
4808544338315868,山海不再远yy,2022-08-31 15:03:19,安徽,海浪已经怏把我包围 此刻就让海风轻轻吹（已回）,108,0
4808544858147693,苙奈,2022-08-31 15:03:01,云南,(已互)一瓶橘子汽水无论多遥远距离你就是我的宿命我想你我想你，You're my babe my babe声音变沙哑，复述了几百遍，爱上这感觉——王源《海风吹》,37,0
4808543724899062,KR蟹小源,2022-08-31 15:03:01,安徽,他说“我说过会保护你的心碎”，和源源一起天亮追太阳，午后感受海风吹（求点赞互评谢谢）网页链接,196,0
4808543679546902,山海不再远yy,2022-08-31 15:01:58,安徽,【互评➕赞微博第一条】海浪已经怏把我包围 此刻就让海风轻轻吹,108,0
4808542651418589,王可爱不圆,2022-08-31 15:01:58,湖南,上邪，我欲与君相知，长命无绝衰。山无陵，江水为竭。冬雷震震，夏雨雪。天地合，乃敢与君绝。@TFBOYS-王源 互网页链接,141,0
4808542789308665,王可爱不圆,2022-08-31 15:01:10,湖南,青梅竹马不是你，情窦初开不是你，只愿细水长流是你，柴米油盐是你，白首也是你。@TFBOYS-王源 ［首页第一条原创互评］网页链接,141,0
4808543036770862,王可爱不圆,2022-08-31 15:00:23,湖南,晓看天色暮看云，行也思君，坐也思君。@TFBOYS-王源 互网页链接,141,0
4808541926328197,恋啵3,2022-08-31 14:59:25,福建,【互】虽然音乐会被打上岁月的烙印，但岁月也会回赠爱音乐的人永恒的热情。——王源《音乐是时间的礼物》,247,1
4808543716253235,是莱阳宝贝,2022-08-31 14:59:25,四川,一起去吹海风啦【互】,22,1
4808543549787156,山海不再远yy,2022-08-31 14:59:25,安徽,【互评➕赞微博第一条】海浪已经怏把我包围 此刻就让海风轻轻吹,108,1
4808543377821519,王可爱不圆,2022-08-31 14:59:25,湖南,相思相见知何日？此时此夜难为情。@TFBOYS-王源 求互评网页链接,141,1
4808542119528998,芋源Wang,2022-08-31 14:59:25,辽宁,(互评，谢谢)Liwe a good life meet slomy 好好生活，慢慢相遇。,1,1
4808541947562037,恋啵3,2022-08-31 14:59:14,福建,【互】虽然音乐会被打上岁月的烙印，但岁月也会回赠爱音乐的人永恒的热情。——王源《音乐是时间的礼物》,247,0
4808542378265834,恋啵3,2022-08-31 14:57:57,福建,【互】虽然音乐会被打上岁月的烙印，但岁月也会回赠爱音乐的人永恒的热情。——王源《音乐是时间的礼物》,247,0
4808542055303022,喜欢源哥的小朋友,2022-08-31 14:57:57,广东,海风吹呀吹，吹透这心扉，想带你去海边，不用准备，就让海风吹呀吹，吹动你颈后发尾，我想你，想给你一瓶橘子汽水（最新互评互赞）,63,0
4808542395042487,恋啵3,2022-08-31 14:57:56,福建,【互】虽然音乐会被打上岁月的烙印，但岁月也会回赠爱音乐的人永恒的热情。——王源《音乐是时间的礼物》,247,1
4808542433841130,ydwTFB,2022-08-31 14:57:56,河北,【互评】“像雨后的天晴 像初夏的草坪 和你仰望这夜里每颗流星落地”,1,1
4808542077325116,喜欢源哥的小朋友,2022-08-31 14:57:56,广东,海风吹呀吹，吹透这心扉，想带你去海边，不用准备，就让海风吹呀吹，吹动你颈后发尾，我想你，想给你一瓶橘子汽水（最新互评互赞）,63,1
4808503497070898,小糖吃不胖_ya,2022-08-31 10:23:14,上海,行至朝雾里 坠入暮云间 与星辉一同为你着迷,1.5万,1
4808475739949601,愿凯万事顺遂,2022-08-31 10:23:14,吉林,"&quot;少年跌入深渊,靠着看不见的星火而前行&quot;",15,1
4808527267234323,·雾岛屿祎·,2022-08-31 10:23:14,湖北,“如果微风会说话，那你的耳边一定会围绕着数不清的思念。”,18,1
4808501014040539,珊珊海XL,2022-08-31 10:23:14,河南,“你是我用来描述青春的关键词。” 𝓨𝓸𝓾 𝓪𝓻𝓮 𝓽𝓱𝓮 𝓴𝓮𝔂 𝔀𝓸𝓻𝓭 𝓘 𝓾𝓼𝓮 𝓽𝓸 𝓭𝓮𝓼𝓬𝓻𝓲𝓫𝓮 𝔂𝓸𝓾𝓽𝓱,29,1
4808479023566645,栗杞祎_qw,2022-08-31 10:23:14,广东,"“海鸥只为海沦陷，我只为你心动” 𝒮𝓮𝒶𝓰𝓊𝓁𝓁𝓈 𝓸𝓃𝓁𝓎 𝒻𝒶𝓁𝓁 𝒻𝓸𝓇 𝓉𝒽𝓮 𝓈𝓮𝒶, 𝓘 𝓸𝓃𝓁𝓎 𝒻𝓸𝓇 𝓎𝓸𝓊𝓇 𝒽𝓮𝒶𝓇𝓉.",75,1
4808538070713570,橙味果酱0806,2022-08-31 10:23:14,广东,🍃 人类的双眸之所以存在，是为了定格每个盎然的春天吧。,5,1
4808536788307663,秋跟阿麦说情话,2022-08-31 10:23:14,天津,星星醉酒到处跑，月亮跌进深海里，我以前从未觉得人间如此美好，直到你来了,133,1
4808535714562999,半岛清风·,2022-08-31 10:23:14,上海,你怎么知道我喜欢吃甜的东西，所以我把你列进我的菜单范畴里。❤️,1.2万,1
4808529275783112,橙子奶茶不加糖,2022-08-31 10:23:14,广东,对你是那种想一下就会红到耳朵根掩面爆炸的喜欢。,1300,1
4808526872182925,栀子話祎,2022-08-31 10:23:14,河南,"“追星路途漫漫，热爱心动不止” 𝐒𝐭𝐚𝐫 𝐥𝐨𝐧𝐠 𝐫𝐨𝐚𝐝, 𝐥𝐨𝐯𝐞 𝐡𝐞𝐚𝐫𝐭 𝐦𝐨𝐫𝐞 𝐭𝐡𝐚𝐧。",90,1
